Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 4 minutes,% Change over last 8 minutes,Double Derivative,Total Profit $
Down,-0.619080626581762,-1,-0.0799999999999272,-0.00233863368155026,-0.00805806466296094,0.000436566760379953,0
Up,-0.605480560216055,-1,0.0100000000002183,-0.00230263592073137,-0.00970652480404288,9.8272252478937E-06,0
Down,-0.540062462442958,-0.888888888888889,-2.04999999999927,-0.00420703069740624,-0.0147304672563964,-0.00022493576892757,0
Up,-0.371053371371085,1.54545454545455,0.00999999999839929,-0.00448489281171446,-0.0150709493243348,0.000224936012209631,0
Down,-0.350817015689661,1.54545454545455,-0.00999999999839929,-0.00494336756785238,-0.0150709657679528,-2.18433016119235E-06,0
Up,-0.317848933539429,1.54545454545455,0.00999999999839929,-0.00481349440044937,-0.0141780138658555,2.18433016119235E-06,0
Down,0.460659010368041,1.54545454545455,-0.00999999999839929,-0.00449497205552284,-0.01255287567464,-2.18433016119235E-06,0
Up,0.50848033113251,1.54545454545455,1.18999999999869,-0.00392211198321391,-0.00990591003945903,0.000131059880066564,0
Up,0.526797511683847,1.54545454545455,2.69000000000051,-0.00364777388366174,-0.00727149823696704,0.00016378667298822,0
Down,0.654910160020999,1.54545454545455,-0.0100000000002183,-0.00299450466089433,-0.00657573775995782,-0.000294846091627443,0
Up,0.464778106397727,-1,0.0100000000002183,-0.00372230220253054,-0.00229087439849003,2.18340730540056E-06,0
Down,-0.352334400066394,-0.371863525091799,-0.0100000000002183,-0.00827964443021795,0.00181707709578018,-2.18340730540056E-06,0
Down,-0.580132153297333,-0.873626373626374,-11.9599999999991,-0.0119723158493561,-0.00883047876634624,-0.00130458657825128,0
Down,-0.536342306082264,5.52380952380952,-4.73999999999978,-0.0129683688122359,-0.0140228438595713,0.000787533937662621,0
Up,-0.402981245299566,-0.443082374416149,0.00999999999839929,-0.010558320206693,-0.0155687854325552,0.000519238041865489,0
Down,0.168180043231798,252,-0.00999999999839929,-0.00634052132092603,-0.0155688024607735,-2.1873952438245E-06,0
Up,0.770670106565048,252,0.00999999999839929,-0.00793914861898438,-0.0170007359870223,2.1873952438245E-06,0
Down,1.2445696336222,323,-0.00999999999839929,-0.00992468267002342,-0.02279778276712,-2.1873952438245E-06,0
Up,1.67487893622072,92.3333333333333,0.00999999999839929,-0.0122985244427045,-0.0227977578424771,2.1873952438245E-06,0
Down,0.830067334869843,-0.789473684210526,-0.00999999999839929,-0.0127121209181646,-0.0227977827670645,-2.1873952438245E-06,0
Up,0.772375835737712,-0.789473684210526,0.00999999999839929,-0.010939799200439,-0.00646313302296309,2.1873952438245E-06,0
Down,0.69007357260032,-0.778290993071594,-0.0199999999986176,-0.01059395856187,-1.36711529943878E-05,-3.28109226799267E-06,0
Down,0.493703979148321,-1,-7.28000000000065,-0.0127145110384907,-0.00998000707000263,-0.000794025781092667,0
Up,0.440757427189503,-1,0.0100000000002183,-0.0123728378627197,-0.00995265372060322,0.000797307746068787,0
Down,0.347410479859335,-1,-0.520000000000437,-0.0120500223883857,-0.0106777952729259,-5.80121968939418E-05,0
Up,0.305752612744472,-1,0.0100000000002183,-0.0119882040018001,-0.0121875570142332,5.80122579997289E-05,0
Up,0.328846621547154,12.8,0.5,-0.0100690749945193,-0.0113900536026414,5.36369097536848E-05,0
Up,0.335552145655745,5.9,2.1200000000008,-0.00911460766318042,-0.00809069162324467,0.00017731749499017,0
Up,0.338899418227755,-0.5,2.78999999999905,-0.00779307260425854,-0.00369780826477666,7.32654042669978E-05,0
Up,0.323776070256791,-0.411701556629093,0.780000000000655,-0.00620190945663752,0.00889567527675915,-0.00021998376827792,0
Up,0.313051556306679,-0.388888888888889,1.45999999999913,-0.00546281951571618,0.011161579802215,7.43772149431887E-05,0
Up,1.11368757055827,12.7282608695652,0.0100000000002183,-0.00546281354047588,0.011990313244113,-0.000158614172742988,0
Up,1.37162503189453,22.8235294117647,0.0400000000008731,-0.00470208453509017,0.0120371735733871,3.28114011605152E-06,0
Up,1.42071350887561,20.9705882352941,0.799999999999272,-0.00441406935777063,0.0125052475317482,8.31218637897813E-05,0
Up,1.46642834198673,20.9705882352941,1,-0.00404589104337753,0.0123091082132015,2.18646109608756E-05,0
Up,1.5094949948531,20.9705882352941,1.68000000000029,-0.00343717511668358,0.0117048320495444,7.43456138514453E-05,0
Up,1.71664227416992,20.9705882352941,3.31999999999971,-0.00222362379567853,0.0124255669342016,0.000179266288132141,0
Down,1.79869866853918,20.9705882352941,-0.0100000000002183,-0.0026604925015361,0.0106844842583482,-0.000364066127992224,0
Up,1.9456247871663,2.74107142857143,0.0100000000002183,-0.00363603080554054,0.0106844725783801,2.18579354416271E-06,0
Down,1.91039895141574,-1,-0.0100000000002183,-0.0036360347826007,0.0106063618461232,-2.18579354416271E-06,0
Down,1.7257365054404,-0.912698412698413,-4.40999999999985,-0.00542337302009431,0.00247115529286182,-0.000480874843680534,0
Up,1.12453015997788,-1,4.04000000000087,0.000602219133660764,0.00721947119924904,0.000923711183136278,0
Up,0.659215619241441,-1,0.00999999999839929,0.00239269253093691,0.00461069974038323,-0.000440650501716267,0
Up,0.47303095971808,1.44444444444444,0.0100000000002183,0.0023926899176618,-0.00055901870886142,-1.19437792989174E-12,0
Up,0.453541744237822,1.44444444444444,0.360000000000582,0.00253213649473344,1.86770983076226E-05,3.82528699567342E-05,0
Down,1.0747091923836,-1,-0.0100000000002183,0.00282010263425191,3.57499187105444E-06,-4.0438706501833E-05,0
Down,0.931925985085347,-1,-0.369999999998981,0.00277553271228026,0.00736241727840407,-3.93443064885535E-05,0
Up,0.760188840942832,-1,0.00999999999839929,0.00596475717910128,1.82422497996271E-05,4.15301442280303E-05,0
Down,0.640298351371399,-1,-0.00999999999839929,0.00595600713390843,-1.81891157783702E-05,-2.18588193467983E-06,0
Down,0.609564321149543,-1,-4.04000000000087,0.00441748406907649,-0.0073955446581786,-0.000440455451803712,0
Down,0.270482581160001,-1,-2.26000000000022,0.00342464991538183,-0.0121698732701236,0.000194434485784045,0
Down,0.225304373095887,-1,-4.69999999999891,0.00114957784061831,-0.0207189329489303,-0.000266922570513528,0
Down,0.193327040522733,-0.993150684931507,-1.17000000000007,0.000612947604384112,-0.0221787809547846,0.000386008393888582,0
Down,0.16405333308186,-1,-0.790000000000873,-0.000612077081052914,-0.0236379530047922,4.15707015788414E-05,0
Down,0.104120533149691,-0.994126284875184,-1.36999999999898,-0.00236307641144052,-0.0261188270795576,-6.34880034201535E-05,0
Down,0.0827719945276416,-1,-2.08000000000175,-0.00356699610580141,-0.0225544946727774,-7.77430629109732E-05,0
Down,-0.050861011745739,-1,-2.20999999999913,-0.00433108539985572,-0.022789196440276,-1.42856226856836E-05,0
Down,-0.111716583094009,-1,-0.989999999999782,-0.00532415853803781,-0.0208078814861242,0.000133552210853538,0
Down,-0.367732020501839,-1,-0.0100000000002183,-0.0053322659603314,-0.0134801502311091,0.000107326570546906,0
Down,-0.392237933896116,-1,-5,-0.0073767844086332,-0.019474679416019,-0.000546549836906163,0
Down,-0.41457707183577,-1,-1.28000000000065,-0.00733665830293355,-0.0202434878612617,0.00040737115335554,0
Down,-0.437716988388963,-0.985096637634894,-0.329999999999927,-0.00625937113240237,-0.0181651700935426,0.000104104515407766,0
Down,-0.453263947412417,-0.986504956833163,-1.51999999999862,-0.00429697041586426,-0.0179979816157237,-0.00013043528073664,0
Down,-0.474575444800762,-0.969194312796208,-2.09000000000015,-0.00557799464880727,-0.0188776960848982,-6.25149491499943E-05,0
Down,-0.487360092321738,-0.905746499363521,-3.18000000000029,-0.00559137278622101,-0.0204768526961197,-0.0001195729348894,0
Down,-0.499910655669054,-1,-1.46000000000095,-0.00543669002030281,-0.0198014424522663,0.000188545198589463,0
Down,-0.504948836222807,-1,-1.63999999999942,-0.00573562701995986,-0.0196369516844148,-1.97730166773269E-05,0
Down,-0.509476517923836,-0.99249530956848,-5.5,-0.00697586653658892,-0.0229235537871191,-0.00042357986169117,0
Down,-0.514000965941323,0.13986013986014,-3.06999999999971,-0.00875781997851423,-0.0238221435992521,0.000266433986423009,0
Down,-0.518711870688124,-0.919668079096045,-1.93000000000029,-0.0105040993516986,-0.0236202331218332,0.000125093241399088,0
Down,-0.522588587721348,-0.710526315789474,-0.299999999999272,-0.00949184601785351,-0.0230397278041177,0.000179016905631935,0
Down,-0.538178567837993,-0.907356948228883,-2.63000000000102,-0.00994202869425043,-0.0252538045339679,-0.000255969095636632,0
Down,-0.539984765846968,0.492753623188406,-10.0699999999997,-0.0123819107807699,-0.0313541391701263,-0.000817659630469092,0
Up,-0.540564373606098,-0.423913043478261,0.0100000000002183,-0.0119873205529512,-0.0274345303417729,0.00110768500441294,0
Down,-0.543877043301856,-0.876811594202899,-0.0100000000002183,-0.0116698830731445,-0.0264404313146156,-2.20021881192078E-06,0
Down,-0.562284414234811,-0.998456790123457,-2.72999999999956,-0.0124042758445203,-0.028327292570388,-0.000299229924202393,0
Down,-0.563812699656215,-0.94285839968328,-0.460000000000946,-0.0127381647078767,-0.0274988320372435,0.000249709769711726,0
Down,-0.565526270438226,-0.97678916827853,-6.80999999999949,-0.0155686511723503,-0.0312153908549368,-0.000698817658267292,0
Up,-0.564834619719753,-1,0.0100000000002183,-0.0155935398283856,-0.0287168626866722,0.000750539243144721,0
Down,-0.567351880826531,-1,-0.0100000000002183,-0.0154756051994701,-0.0275808190937532,-2.20264195893716E-06,0
Down,-0.570515873142857,-1,-1.18000000000029,-0.0142911825918518,-0.0272239298585933,-0.000128854626763597,0
Down,-0.57271088525785,-1,-0.549999999999272,-0.0147563872622959,-0.0233459317034398,6.93753871079394E-05,0
Down,-0.580120346081366,-1,-5.26000000000022,-0.0162295369465392,-0.0256522399067623,-0.000518824987504107,0
Down,-0.581724270078993,-0.853260869565217,-1.01000000000022,-0.016753325018954,-0.0241472589800903,0.000468086371206433,0
Down,-0.583420860308283,-0.967479674796748,-11.6800000000003,-0.0210652219017433,-0.0313172915148674,-0.00117615877781829,0
Down,-0.584411757900398,-1,-10.3199999999997,-0.0240175223431664,-0.0393910350853621,0.000148445337195158,0
Up,-0.584007295042811,-0.911954765751212,0.0100000000002183,-0.0242219088916986,-0.0367575995971658,0.0011401375893253,0
Down,-0.584765087091865,-1,-5.88000000000102,-0.0259821323798126,-0.0337118538943545,-0.000650828011355964,0
Up,-0.592296737916022,-0.983916083916084,0.700000000000728,-0.0254416371005737,-0.0311211238492752,0.000727121307249279,0
Up,-0.597551656649753,-0.968333428089526,0.0100000000002183,-0.0246756117928915,-0.0292839659524072,-7.62926642943196E-05,0
Down,-0.603354417773902,-0.955536700021456,-21.6100000000006,-0.0312077036920598,-0.0409304542226689,-0.002390313152146,0
