Up,-0.500449459,-1,10.91
Down,-0.50185747,-1,-0.03
Down,-0.500605357,-1,-5.86
Down,-0.518547225,-1,-25.01
Up,-0.512941445,-1,25.01
Down,-0.518645314,-1,-16.39
Down,-0.009672563,-0.420289855,-48.4
Up,-0.012249821,-1,48.28
Down,-0.018102021,-1,-1.1
Down,-0.012902056,7,-35.94
Up,-0.013756905,-0.348856209,35.93
Up,-0.014701853,-0.638888889,0.01
Down,-0.018999975,6.50660066,-3.02
Down,-0.043619126,-0.328244275,-4.37
Down,-0.055408817,-0.799614697,-15.01
Down,-0.058253128,-0.830705691,-5
Down,-0.061625049,-0.979487179,-3.67
Down,-0.065521391,1.125,-6.1
Up,-0.065964981,-0.688984439,1.29
Down,-0.066420859,-0.895820239,-1.51
Down,-0.067741044,-0.934604905,-0.01
Down,-0.06808222,-0.43812709,-26.99
Up,-0.069589194,-0.571428571,24.14
Up,-0.070520104,-0.844657097,2.9
Up,-0.07116929,-0.63745027,0.01
Down,-0.072377113,-0.635696822,-0.01
Up,-0.071534286,-0.300444205,0.01
Down,-0.072570149,-0.04726197,-0.01
Up,-0.076040196,-0.001275348,79.95
Down,-0.081050402,0.456666667,-79.94
Down,-0.049274813,0.263681001,-0.01
Up,-0.067109848,0.237209302,3.3
Down,-0.123556991,2.826086957,-0.01
Up,-0.116075845,-0.916521739,0.01
Up,-0.05274383,1.387148338,1.65
Down,-0.041819408,28.77795031,-0.01
Up,-0.027947919,0.685009488,1.35
Up,-0.024155796,0.773809524,2.23
Up,-0.500390182,29.70090935,4.06
Up,-0.428384185,2.416149068,8.68
Down,-0.396732015,2.347826087,-0.01
Up,-0.389940565,0.206521739,0.01
Up,-0.333100291,0.01494047,8.69
Up,-0.189028194,0.691699605,0.34
Down,-0.077166955,2.214736842,-0.01
Up,-0.077901772,2.20757589,0.01
Down,-0.080580984,2.225663717,-50.34
Down,1.462492457,-0.656126482,-0.01
Up,1.463892258,-0.688056624,0.01
Down,1.461982132,-0.710144928,-0.01
Up,1.465393494,-0.674137158,0.01
Down,1.478432831,-0.690654673,-0.01
Up,1.479876746,-0.791304348,0.01
Down,1.477485933,-0.812302391,-0.01
Up,1.474993599,-0.815404429,0.01
Down,1.472008122,-0.714416476,-0.01
Up,1.463535651,-0.783783784,0.01
Down,1.448861911,-0.803117309,-0.01
Up,1.438297819,-0.793683347,0.01
Down,1.418327846,-0.798233465,-0.01
Up,1.41235734,-0.757540425,0.01
Down,1.405458248,-0.690055962,-0.01
Up,1.399842747,-0.748913043,0.01
Down,1.380377107,-0.725400458,-0.01
Up,1.377876541,-0.725400458,0.01
Down,1.36852126,-0.725035834,-0.01
Up,1.364142019,-0.725035834,0.01
Down,1.336571251,-0.756521739,-0.01
Up,1.331050328,-0.739130435,0.01
Down,1.317352058,-0.557905862,-0.01
Up,1.298980853,-0.488342785,0.01
Up,-0.238873433,0.039664378,6.61
Up,-0.24041609,-0.834752727,6.57
Down,-0.242793431,-0.990595611,-3.2
Up,-0.246151664,-0.825947603,3.2
Up,-0.265826272,-0.567391304,1.27
Up,-0.254441103,-0.567391304,6.62
Up,-0.252786463,-0.567391304,0.85
Up,-0.264099618,-1,0.54
Down,-0.272898967,-0.856502242,-9.16
Up,-0.275758256,-0.856502242,9.16
Down,-0.283592517,-1,-0.01
Up,-0.28476003,41,1.89
Up,-0.284575663,41,0.67
Up,-0.283326588,26.78571429,0.43
Up,-0.286667611,17.8,2.08
Up,-0.290213554,-0.292857143,2.47
Up,-0.293574413,-0.292857143,0.01
Up,-0.312044953,-1,3.26
Down,-0.327005809,-0.70163473,-40
Down,-0.121872094,0.654731458,-0.01
Up,0.058950035,2.75942029,0.01
Up,0.268750422,3.189440994,25
Up,0.286842558,14.65217391,4.99
Up,0.290824168,14.65217391,0.01
Up,0.286494809,-1,8.99
Down,0.282012439,-1,-2.51
Up,0.268184404,-1,0.52
Up,0.208891779,2.262135922,2
Up,0.233886058,3.782608696,0.99
Up,0.238452635,3.391304348,0.01
Up,0.334733237,-0.130434783,5
Up,0.360492878,0.177631579,4
Up,0.377694535,0.50608018,0.99
Up,0.420106456,2.297826087,0.01
Up,0.452224299,1.891304348,18.74
Down,0.451200059,0.445652174,-0.44
Up,0.450306932,-1,0.46
Down,0.44091389,-1,-3.76
Down,0.414524362,-1,-10
Down,0.374195324,-1,-2.67
Down,0.341949356,-1,-0.04
Down,0.277196589,-1,-2.3
Down,0.253734882,-1,-2.72
Up,0.230035137,2,2.72
Down,0.194785667,1.153846154,-2.71
Up,-0.222528445,5.105263158,5.02
Down,-0.278267709,7.173913043,-4.99
Up,-0.238715083,9,2.69
Down,-0.241133,-0.130434783,-0.01
Up,-0.259277327,-0.867494824,0.01
Up,-0.314174428,-0.850931677,5
Down,-0.345514216,-0.421296296,-1.98
Down,-0.363839689,-0.769187712,-3.01
Down,-0.520115933,-0.011583012,-0.01
Up,-0.555244686,-0.678461538,0.01
Down,-0.545346562,-0.007092199,-10.11
Up,-0.526867517,0.264492754,0.02
Down,-0.523619543,-0.09178744,-0.01
Up,-0.521730258,-0.18115942,0.01
Down,-0.534755851,-0.126921388,-0.01
Down,-0.581861284,-0.957983193,-10.94
Down,-0.587183872,-1,-3.77
Up,-0.549897071,0.565217391,0.01
Up,-0.532041386,0.739130435,8.6
Down,-0.526040879,-0.130434783,-8.61
Up,-0.525452488,-0.347826087,4.79
Up,-0.526906319,-1,0.01
Up,-0.529578416,-1,3.33
Down,-0.63328588,-0.797040169,-0.01
Down,-0.650388731,-1,-21.77
Up,-0.625628511,-0.77540107,8.43
Up,-0.567591574,-0.727272727,0.02
Up,-0.517030075,0.502380952,9.99
Down,-0.557130222,-1,-4.79
Up,-0.585393997,-0.457142857,0.01
Down,-0.577908276,-1,-0.2
Down,-0.574318442,-1,-0.01
Up,-0.571566438,-1,0.24
Up,-0.551839839,-1,1.91
Down,-0.547460174,-1,-0.01
Up,-0.510588835,1.727140699,1.87
Down,-0.499089484,0.620396601,-0.01
Up,-0.485171302,1.28725719,1
Up,-0.459512287,25.7826087,5
Up,-0.420414883,25.7826087,4.92
Up,-0.377251834,25.7826087,8.09
Up,-0.374541428,25.7826087,0.99
Up,-0.338235926,38.1875,0.38
Up,-0.300529366,33.89473684,0.2
Up,-0.225235262,33.89473684,19.35
Up,-0.214041482,4.47826087,5.56
Up,-0.207791678,4.47826087,17.75
Down,-0.207793575,4.47826087,-5.35
Down,-0.204524785,11.85714286,-2.96
Down,-0.223316904,11.85714286,-0.01
Up,-0.234332081,11.85714286,6.08
Down,-0.243357677,19.54347826,-0.01
Up,-0.314575746,7.692173913,0.01
Down,-0.348512001,22.47826087,-0.01
Up,-0.353221292,19.34782609,0.01
Down,-0.399810798,11,-0.01
Up,-0.411816828,11,0.01
Down,-0.513877865,11,-0.01
Up,-0.543073218,11,0.01
Up,-0.5900667,13.60869565,5.01
Up,-0.556631823,-0.907646475,4.98
Down,-0.534178703,-0.52072508,-0.01
Up,-0.526874929,-0.515477793,0.01
Up,-0.44637499,-0.227272727,0.01
Up,-0.137289158,0.469845722,15
Down,-0.132362712,227,-5
Down,-0.132749568,-1,-3.85
Up,-0.13374911,-1,3.84
Down,-0.136256065,5,-3.83
Up,-0.139279,1.083333333,3.83
Down,-0.142634393,0.5,-9.99
Up,-0.144580039,11.52173913,0.01
Up,-0.140750953,-0.416666667,9.98
Down,-0.2009689,-0.945454545,-0.58
Down,-0.210601281,-0.93125,-0.09
Down,-0.22966891,-1,-1.76
Up,-0.236499035,-1,2.43
Down,-0.307849472,-1,-0.01
Up,-0.30867239,-0.944444444,0.01
Up,-0.47164921,1.910891089,0.01
Up,-0.315876234,8.460784314,5
Up,-0.188466169,15.93333333,2
Up,-0.169923869,-0.010636682,3
Up,-0.122754781,1.673913043,8
Up,-0.067280851,35.52173913,1.99
Up,-0.052185693,35.52173913,0.24
Up,-0.03040125,-1,5.99
Up,-0.018296977,4.680751174,0.04
Up,-0.008476496,157.0416667,0.87
Up,-0.008587267,71.50833333,2.86
Up,-0.011549822,5.857142857,5.99
Down,-0.01494105,5.857142857,-0.01
Up,-0.036088417,6.2,0.01
Up,-0.05224688,-1,0.93
Up,-0.062434916,-1,0.66
Up,-0.082285687,4.9,0.57
Up,-0.098177428,0.375,0.56
Up,-0.121587196,-0.202380952,1.3
Up,-0.12669659,0.357142857,4.96
Up,-0.135271558,0.357142857,0.32
Up,-0.14233147,-0.321428571,3.97
Down,-0.169000982,-1,-0.02
Up,-0.195559821,1.260869565,0.01
Down,-0.269740927,-0.030690537,-0.01
Up,-0.27595145,-0.035326087,0.01
Down,-0.2969504,0.321057118,-0.01
Up,-0.325756739,0.57484472,0.01
Up,-0.348303566,1.108695652,2.8
Up,-0.373658274,1.108695652,3.76
Up,-0.421974572,0.888888889,0.72
Down,-0.508851128,2.821917808,-7.29
Down,-0.50597729,0.910958904,-9.23
Down,-0.499718261,-0.688888889,-4
Up,-0.49692307,-1,4
Down,-0.49070971,-1,-0.01
Down,-0.490423452,-1,-7.95
Up,-0.490206359,-0.86440678,6
Down,-0.4900393,-1,-6
Up,-0.487572837,-0.869565217,0.01
Down,-0.484826512,-0.836956522,-14.58
Down,-0.467361242,-0.804347826,-2.21
Up,-0.459416239,-0.804347826,17.73
Down,-0.457595061,-0.804347826,-3
Down,-0.448263754,-0.804347826,-14.65
Up,-0.401073655,2.857142857,4.66
Down,-0.367636389,-0.788461538,-4.6
Up,-0.322857936,-1,0.01
Down,-0.245088213,-0.652173913,-0.01
Up,-0.206720384,7.347826087,0.01
Down,-0.015297692,0.736413043,-0.01
Up,-0.068687357,-0.117391304,0.01
Down,-0.147960646,0.63583815,-0.01
Up,-0.160789537,-0.103085837,0.01
Up,-0.143580628,12.54285714,9.59
Up,-0.143152453,12.54285714,0.85
Up,-0.141545317,-1,9.41
Up,-0.143421855,-1,4.03
Down,-0.145813409,-1,-0.02
Up,-0.149431271,-1,0.72
Up,-0.208208515,1.298913043,0.01
Down,-0.370884969,2.913043478,-0.01
Up,-0.380206651,2.969796075,0.01
Up,-0.444578657,11.52173913,0.27
Up,-0.45653434,11.52173913,9.73
Down,-0.485148316,11.52173913,-0.01
Up,-0.541728389,2.380434783,0.01
Down,-0.536287023,0.040133779,-5
Down,-0.53805646,-1,-6
Down,-0.536241859,-1,-3.79
Down,-0.535271083,-1,-5.21
Down,-0.527636514,-0.329545455,-2.42
Down,-0.526216592,-0.371635611,-2.19
Up,-0.510395622,-1,4.59
Down,-0.511262991,-1,-0.02
Down,-0.509864877,-1,-0.05
Down,-0.50862065,-1,-0.42
Down,-0.507543785,-1,-9.32
Up,-0.514144197,-1,3.29
Down,-0.535653151,-0.833333333,-7.85
Up,-0.522143203,1,4.38
Up,-0.520496826,-1,4.01
Down,-0.524621649,-0.620253165,-0.99
Up,-0.508101619,0.220526756,1.99
Down,-0.495507154,0.217391304,-0.01
Up,-0.504417534,-0.696163683,0.01
Down,-0.499700631,-0.684782609,-0.01
Up,-0.480076625,0.664031621,0.01
Down,-0.411344915,5.956521739,-0.01
Down,-0.461572904,-0.986824769,-0.04
Up,-0.46445304,-1,0.01
Down,-0.47009361,-0.994895935,-1.97
Up,-0.485903994,-0.995810056,0.01
Down,-0.48776024,-0.5,-8
Up,-0.500028475,-0.898550725,0.01
Down,-0.568682096,-0.881732303,-0.01
Down,-0.575055764,-0.893314589,-0.96
Down,-0.664833224,-0.955102041,-2
Up,-0.669172342,-0.679432764,0.01
Down,-0.764888293,-0.734003656,-0.01
Up,-0.798884206,-0.613659198,0.01
Up,-0.735625541,22.72681159,7.95
Up,-0.725475221,1.142857143,4.5
Up,-0.720067114,2.759036145,0.5
Down,-0.589622764,1.285714286,-0.01
Up,-0.582542878,1.610252637,0.01
Down,-0.607032935,-0.91643454,-0.01
Down,-0.638040712,-1,-12.98
Down,-0.681223289,-0.908566743,-0.01
Up,-0.718113184,-0.869565217,0.01
Up,-0.681368718,7.941916389,0.02
Down,-0.647212343,12,-0.01
Up,-0.597495651,7.014084507,0.01
Down,-0.56069316,7.112676056,-0.01
Up,-0.520851565,16.078125,0.01
Up,-0.505344677,32.125,0.96
Up,-0.456360442,21.39130435,0.01
Up,-0.402173351,21.39130435,6.99
Down,-0.484801818,-1,-0.01
Up,-0.541677014,-1,0.01
Down,-0.549216198,-0.792563601,-0.01
Up,-0.553734861,-0.562481731,0.01
Down,-0.601647959,-0.215158924,-0.01
Up,-0.613797576,0.283453894,0.01
Down,-0.616299558,0.373056995,-0.01
Up,-0.612930961,2.536231884,0.02
Up,-0.577890016,24.08695652,10.84
Up,-0.550802626,0.12745098,1.63
Down,-0.564122131,-0.90625,-0.01
Down,-0.567391609,-1,-1.38
Down,-0.57359261,-0.803278689,-0.25
Down,-0.618561446,-1,-9.84
Up,-0.609913075,-1,4
Up,-0.55704575,-1,7.48
Down,-0.564279708,27,-0.01
Up,-0.569113716,27,0.01
Down,-0.565699401,9.875,-0.01
Up,-0.562362089,9.5,0.01
Up,-0.531474,33.75,1.53
Up,-0.516575845,2.428571429,1
Up,-0.506138241,14.875,0.33
Up,-0.501280102,7.876388889,1.67
Up,-0.467402867,-0.307432432,1
Down,-0.423554107,-0.891025641,-6
Down,-0.416890441,-1,-5.66
Up,-0.398994171,-1,11.66
Down,-0.400026288,-1,-2.99
Up,-0.491410555,-0.368421053,2.99
Down,-0.492695344,1.458333333,-0.01
Up,-0.48308497,1.472527473,2.01
Up,-0.454441342,3.68115942,4.93
Up,-0.455939054,4.043478261,0.38
Up,-0.463523245,5.956521739,9.99
Down,-0.467018569,2.47826087,-5.11
Up,-0.507214415,-0.15942029,1.38
Up,-0.522260583,0.060869565,0.01
Up,-0.487055907,7.543882979,5.58
Up,-0.490491693,118.9375,0.12
Down,-0.492851551,310,-0.01
Up,-0.491695014,310,1.83
Up,-0.495893181,305,0.9
Up,-0.500326911,152.1102362,3.76
Down,-0.508201195,-0.83255814,-0.26
Up,-0.515074769,-0.620168759,0.26
Down,-0.529608284,-0.595789474,-0.01
Up,-0.523956266,-0.531182887,0.01
Up,-0.457496247,0.551020408,1.56
Up,-0.457435835,0.551020408,4.31
Up,-0.45781719,4.636621315,4.37
Down,-0.490738006,8.052631579,-0.01
Up,-0.495316842,8.304093567,0.01
Up,-0.498413483,7.888888889,1
Up,-0.501124082,25.58888889,2
Down,-0.52974291,55.57142857,-1.26
Up,-0.532837171,70,1.26
Up,-0.48728262,76.59444444,3.35
Up,-0.480870551,1.134774317,1.76
Up,-0.401937087,31.61538462,16.88
Down,-0.401072802,31.61538462,-5.47
Up,-0.396770338,31.61538462,0.02
Up,-0.397289898,-0.108695652,1.53
Down,-0.410589459,0.204347826,-0.01
Up,-0.41530015,0.356521739,0.01
Down,-0.42401072,0.446859903,-0.01
Up,-0.42432313,0.446859903,0.01
Down,-0.438038003,-1,-0.07
Down,-0.442366665,-1,-14.61
Down,-0.447670767,-1,-0.01
Up,-0.451442034,-1,0.01
Down,-0.4557763,-1,-0.01
Up,-0.463898152,-1,0.01
Down,-0.474661966,-1,-0.01
Down,-0.50278553,-1,-0.38
Down,-0.512295514,-1,-15
Down,-0.517818901,-0.605131636,-1.22
Down,-0.526665093,-0.682065217,-0.01
Up,-0.553214848,-0.382720178,0.01
Down,-0.599143536,-0.36036036,-0.01
Up,-0.602533221,-0.314009662,0.01
Down,-0.629798946,-1,-0.01
Down,-0.644918029,-0.951440648,-0.01
Down,-0.658241463,-0.962655602,-0.01
Down,-0.662571369,-0.952154094,-0.5
Down,-0.672113326,-0.978181818,-0.01
Down,-0.682476683,-1,-7.91
Down,-0.681861225,-0.892857143,-0.33
Down,-0.681164044,1.510144928,-4.46
Up,-0.678704244,0.97826087,0.01
Down,-0.674655332,0.97826087,-0.01
Up,-0.671808143,-0.488801054,0.01
Down,-0.646928044,-0.383850932,-0.01
Down,-0.636293008,-0.708500706,-0.54
Up,-0.633037558,-0.959427989,0.01
Down,-0.625136112,-0.994680851,-0.01
Down,-0.631284025,-0.989623165,-0.01
Down,-0.635205536,-0.979569211,-2.52
Down,-0.636689574,-1,-0.47
Down,-0.659877372,-0.978043487,-7
Up,-0.677081292,3,1.2
Up,-0.690605424,-0.925279107,0.1
Down,-0.69302583,-1,-9.7
Up,-0.687867901,7.87037037,2.03
Down,-0.680871346,0.117157402,-0.02
Down,-0.676307441,1.739130435,-2.01
Down,-0.674517173,3.779166667,-0.59
Up,-0.674151989,-0.159722222,0.79
Up,-0.673818646,2.586956522,1.82
Down,-0.673112304,2.739130435,-0.01
Up,-0.673172579,5.043478261,7.69
Up,-0.650950941,5,5.71
Up,-0.647681197,5,12.98
Up,-0.647255519,-0.433925049,2.6
Up,-0.643388503,-0.433925049,0.65
Up,-0.609509263,344.1122449,2.07
Up,-0.599662697,48.83333333,0.01
Down,-0.529702217,1.343915344,-0.01
Up,-0.511209687,1.335021356,0.01
Down,-0.452382049,21.11594203,-0.01
Up,-0.410404331,26.54347826,0.01
Up,-0.398707807,38.60869565,0.01
Up,-0.374845631,4.406409359,2.67
Up,-0.343514352,5.410958904,2
Up,-0.325848354,5.410958904,10.89
Down,-0.325171291,0.707020213,-0.56
Up,-0.309097684,4.460474308,4.67
Down,-0.300126166,3.454545455,-0.34
Up,-0.303218884,1.204545455,5.34
Down,-0.323323838,0.275362319,-0.01
Up,-0.314715995,0.7212932,0.01
Down,-0.322058328,-0.723785166,-0.01
Down,-0.323055964,-1,-5.99
Up,-0.309858518,-0.695652174,0.01
Down,-0.315762957,-0.302898551,-18.57
Up,-0.324920617,0.565217391,14.55
Up,-0.336474452,5.260869565,0.01
Down,-0.356906197,0.350383632,-4.99
Up,-0.392353274,0.108695652,9
Down,-0.422676894,-1,-0.07
Down,-0.457272772,-0.797101449,-0.49
Down,-0.404321844,26.13043478,-0.01
Up,-0.395582989,-1,13.55
Up,-0.415392909,-0.989473684,0.01
Down,-0.359580839,3.695454545,-0.01
Up,-0.340455902,3.954545455,0.01
Up,-0.186652133,21.71267606,0.5
Down,0.059506102,5.469413345,-0.01
Up,0.065282139,6.050516109,0.01
Down,0.183261822,3.63902439,-13.5
Up,0.18768096,3.830917874,13.5
Down,0.190231638,3.821552532,-0.01
Up,0.193637042,3.15720524,0.01
Down,0.207641728,6.691729323,-0.01
Up,0.241752577,11.8442051,0.01
Up,0.28262154,5.755974265,1.5
Up,0.293706733,1.576843698,2
Up,0.304178448,2.226086957,1
Up,0.31004026,2.226086957,1.04
Up,0.313598705,2.226086957,0.74
Up,0.311655666,-0.324155844,1.62
Down,0.233642371,0.639271672,-0.01
Up,0.2038014,-0.798833819,0.01
Down,0.150033063,-0.685280986,-18.03
Up,0.158568601,-1,0.01
Down,0.167258338,-0.730360966,-0.01
Up,0.157953755,-0.82667798,0.01
Down,0.138748601,-0.825757576,-7.37
Down,0.108361888,-1,-0.01
Up,0.094599797,-1,0.01
Down,0.048942381,-1,-10.01
Down,0.023768077,1.168833514,-4.14
Up,0.002350057,-0.805200341,3
Down,-0.203877025,-0.754677755,-0.01
Up,-0.224509392,-0.804573805,0.01
Down,-0.245538759,-0.943042465,-0.01
Up,-0.325446131,-0.890160183,0.01
Down,-0.390370746,-0.769230769,-0.01
Up,-0.43339479,-0.730769231,0.01
Down,-0.444409704,-0.397849462,-0.01
Up,-0.483873852,1.005434783,0.01
Down,-0.509173905,1.832298137,-0.01
Up,-0.505923465,2.102272727,0.01
Down,-0.542379412,1.086956522,-0.01
Up,-0.556544977,0.367802585,0.01
Down,-0.632643086,-0.885985748,-0.01
Up,-0.648695159,-0.9408867,0.01
Down,-0.646758654,-0.457943925,-0.01
Up,-0.637404663,2.90347544,0.01
Down,-0.376179553,26.78947368,-0.01
Up,-0.322989932,26.78947368,1.15
Up,-0.265091178,26.78947368,9
Up,-0.251596546,26.78947368,7
Down,-0.251067827,26.78947368,-1.44
Down,-0.238116167,26.78947368,-4.15
Up,-0.234736034,26.78947368,5.59
Down,-0.274685939,-1,-4.81
Down,-0.315089352,-1,-0.01
Up,-0.342178101,-1,0.01
Down,-0.451646825,-0.983564014,-0.01
Up,-0.536321309,-0.918200409,0.01
Down,-0.552914975,-0.907786885,-11.19
Up,-0.579285094,-0.039358974,0.01
Down,-0.592038395,-0.751111111,-0.01
Down,-0.672600079,-0.895196507,-1.14
Down,-0.682007945,-0.842917074,-0.01
Up,-0.737020428,-0.669565217,0.01
Down,-0.717427673,33.4,-0.01
Up,-0.709497887,33.4,1.14
Down,-0.608941269,14.91304348,-0.01
Up,-0.598079897,15.60869565,0.01
Up,-0.511079054,37.4,0.45
Up,-0.503621016,3.009153318,2.06
Up,-0.498372692,0.692307692,2.49
Down,-0.508061436,-0.827338129,-0.01
Up,-0.520415115,-0.793103448,0.01
Down,-0.521399314,-0.906976744,-5.01
Up,-0.575063569,-0.880434783,1.23
Up,-0.590516492,-0.880434783,0.79
Up,-0.594617711,-0.880434783,6.19
Down,-0.610125115,-1,-0.01
Up,-0.619792493,-1,0.01
Down,-0.647421217,-1,-0.01
Down,-0.67326721,-1,-18.18
Up,-0.678535918,0.18115942,1.6
Up,-0.651834357,33.875,0.01
Down,-0.648085019,-0.279676259,-1.61
Up,-0.616823734,0.28,0.01
Down,-0.608246537,-0.05511811,-0.01
Up,-0.565447181,-0.322290335,0.01
Down,-0.594372901,-0.973333333,-0.01
Up,-0.59516061,-0.973538851,0.01
Down,-0.592506025,-0.986970684,-0.01
Up,-0.590344221,-1,0.01
Down,-0.589758439,-1,-0.01
Down,-0.588121931,-1,-4.67
Down,-0.592083804,-1,-5.33
Down,-0.592022939,-1,-9.99
Down,-0.58686106,-0.296608706,-0.01
Down,-0.624825316,-1,-10
Down,-0.634769308,-1,-19
Up,-0.624500474,-1,12.87
Down,-0.625170856,-1,-0.01
Up,-0.623833686,-1,2.71
Down,-0.626811162,-1,-10.64
Up,-0.633281379,-1,10.63
Up,-0.652665758,-1,0.01
Down,-0.649448675,-1,-18.57
Up,-0.648423254,-1,16.99
Up,-0.6501807,-1,1.54
Down,-0.654205407,-0.954110899,-18.54
Up,-0.653922682,-0.868396613,18.57
Down,-0.669245038,-1,-0.01
Down,-0.670490671,-0.770833333,-5.29
Down,-0.634219026,-1,-6.26
Down,-0.626559719,-1,-4.98
Up,-0.590145124,-1,11.24
Down,-0.585556215,-1,-1.27
Down,-0.577753606,-1,-5.62
Down,-0.563678683,-1,-4.36
Down,-0.552586993,-1,-10.01
Up,-0.517334809,-0.87755102,13.82
Down,-0.512230087,-0.68877551,-3.79
Up,-0.511322022,-0.75,3.78
Up,-0.507192063,-1,47.79
Down,-0.498948276,-0.047619048,-46.63
Down,-0.481852543,-0.843495935,-0.36
Down,-0.320826968,-0.870421932,-0.01
Up,-0.241152387,3.032067511,0.01
Up,-0.228269551,3.266666667,5.39
Up,-0.219452618,3.266666667,5
Up,-0.207664197,6.872463768,8.55
Up,-0.208199597,10.47826087,2.83
Up,-0.207895884,10.47826087,3.62
Up,-0.158146837,4.417391304,10.29
Up,-0.155665045,4.417391304,9.72
Down,-0.162571959,0.392857143,-0.01
Up,-0.16701012,0.328571429,0.01
Down,-0.188834397,11.15909091,-0.14
Down,-0.1976785,5.621761658,-0.01
Down,-0.234822189,-0.625871323,-4.86
Down,-0.283211766,-1,-20.95
Up,-0.290729016,0.586956522,6.26
Down,-0.307031598,4.260869565,-0.01
Up,-0.31360093,4.260869565,0.01
Up,-0.295250833,29.15,2.19
Up,-0.277786438,3.043478261,11.42
Down,-0.304265516,-0.47826087,-0.01
Up,-0.311218781,-0.608695652,0.01
Down,-0.385971189,-1,-0.01
Up,-0.398405081,-1,0.01
Down,-0.515066514,1.439968815,-0.01
Up,-0.50898583,-0.805970149,0.01
Down,-0.497145828,-0.769784173,-0.01
Down,-0.494788769,-0.816793893,-0.78
Down,-0.579666086,-0.81264637,-0.01
Down,-0.687486029,-1,-12.82
Up,-0.642639172,-0.938618926,0.01
Down,-0.61685399,-0.997975709,-5.45
Down,-0.625115442,-1,-2.78
Down,-0.624620843,-1,-0.02
Up,-0.625018525,-0.991651206,0.01
Down,-0.629085374,-1,-7.07
Up,-0.621387204,-1,5
Down,-0.591966221,-0.913200439,-4.99
Down,-0.580025447,-1,-6.13
Up,-0.575647993,-1,6.12
Down,-0.556975968,-0.985507246,-3.64
Down,-0.506284032,-0.96835443,-1.31
Down,-0.499021749,-1,-0.01
Down,-0.436598773,-1,-0.03
Down,-0.330598632,-0.453848023,-0.01
Up,-0.320139363,-0.681415929,0.01
Down,-0.322540701,-0.647127676,-0.01
Up,-0.323823038,-0.665116279,0.01
Down,-0.336186435,-0.843478261,-0.01
Down,-0.349924033,-0.85770751,-5.93
Down,-0.353138105,-1,-5.89
Down,-0.353257998,-0.6875,-2.18
Down,-0.351364189,-1,-3.01
Down,-0.349540827,-0.610367005,-0.93
Up,-0.328983867,-0.671729425,0.01
Down,-0.260101666,-0.869941948,-0.01
Up,-0.250674993,-0.891550374,0.01
Down,-0.234525621,-0.884688696,-0.01
Up,-0.223476929,-0.894924116,0.01
Down,-0.187997857,-0.708409395,-0.53
Down,-0.184307653,-0.742058887,-1.54
Up,-0.167643075,-0.977615717,0.01
Down,-0.166843542,-0.977859779,-0.01
Up,-0.167256791,-1,0.01
Down,-0.211245523,-1,-5.01
Down,-0.210943158,-1,-2.97
Down,-0.210418314,0.175523349,-0.67
Down,-0.206802962,0.345269339,-1.36
Up,-0.204141621,1.914136418,0.01
Down,-0.193717783,1.026992288,-0.01
Up,-0.190750706,1.033320902,0.01
Down,-0.175811193,1.43263288,-0.01
Up,-0.16207214,2.2048,0.01
Up,-0.101743406,10.28217822,4.99
Up,-0.08653493,-0.539568345,4.98
Up,-0.07866733,-0.771578784,0.17
Up,-0.070825433,155.5,9.22
Down,-0.067291213,155.5,-8.37
Up,-0.045432498,1.365217391,8.37
Down,-0.078784479,-0.65319762,-0.01
Up,-0.080629183,-0.666072339,0.01
Down,-0.228201874,0.129770992,-0.01
Up,-0.219990765,0.099236641,0.01
Down,-0.148272069,-0.677979479,-0.01
Up,-0.122378062,-0.961373391,0.01
Down,-0.13030718,-0.981785767,-0.01
Up,-0.17132955,0.67467876,0.01
Down,-0.115215433,-0.376623377,-0.01
Up,-0.092685572,-0.370345226,0.01
Down,-0.083030787,-1,-0.01
Up,-0.08410156,-1,0.01
Down,-0.090551757,-1,-0.01
Down,-0.107612333,-1,-0.01
Down,-0.152639992,5.580645161,-4.34
Down,-0.123355553,19.25,-0.01
Up,-0.058429673,72.71875,0.01
Down,0.012905437,6.263157895,-0.01
Up,0.036471063,12.97368421,0.01
Up,0.248921645,1.305970149,2.28
Down,0.258319521,0.604112894,-0.01
Up,0.374512384,143,8.72
Down,0.385526483,5.086956522,-6.06
Up,0.444171514,7.347826087,0.06
Up,0.485878401,323,17.15
Up,0.154531338,0.612648221,3.98
Up,0.125830826,0.612648221,4.32
Down,-0.134810675,-0.891180827,-0.01
Up,-0.331197226,-0.780853518,0.01
Down,-0.478033505,-0.786620531,-0.01
Up,-0.654396896,-0.799371784,0.01
Down,-0.719300186,-0.483870968,-0.01
Up,-0.768197357,-0.924242424,0.01
Down,-0.784779156,-0.334524282,-0.01
Up,-0.750460054,2.578947368,0.01
Down,-0.662449382,6.560869565,-0.01
Up,-0.656310849,3.573913043,0.01
Up,-0.541530378,32.39130435,0.02
Up,-0.450006212,28.71428571,4.53
Up,-0.442662878,16.71428571,2.03
Up,-0.430886367,696,0.38
Up,-0.401162784,696,2.59
Down,-0.402525808,9.988095238,-1.24
Up,-0.406878874,17.85714286,1.24
Up,-0.409713146,17.85714286,0.28
Up,-0.412460111,17.85714286,3.72
Down,-0.474791425,-0.763843035,-0.01
Down,-0.505038146,-1,-6.58
Down,-0.506880623,-1,-2.41
Down,-0.553416933,-0.701863354,-4.55
