Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 100 Trials
Up,1.51203843458936,1.98913043478261,2.61000000000058,0.0146144866663833
Down,1.58604507460598,0.650485436893204,-0.0100000000002183,0.0140112374671231
Up,1.3376430156956,-0.808755760368664,0.0100000000002183,0.0140112538024311
Down,0.544127916528397,-0.399159663865546,-0.0100000000002183,0.0140112374670851
Up,0.490338838355344,-0.470978441127695,0.0100000000002183,-0.000396853060803393
Down,0.46613321334678,-0.509121061359867,-0.0100000000002183,0.0141135011666498
Up,0.18817210148262,-0.902800658978583,0.0100000000002183,0.014118123676881
Down,-0.00887669488593438,-0.852517985611511,-0.0100000000002183,0.0141135011666118
Up,-0.106516466839935,-0.906050955414013,0.0100000000002183,0.0141181236768431
Down,-0.192391234509283,-0.975746268656716,-1.73999999999978,0.0141135011665738
Up,-0.272510807176951,-0.987202925045704,1.72999999999956,0.0145193835865332
Down,-0.439385899116076,-0.915064102564103,-0.829999999999927,0.0141157396042244
Up,-0.477548729349616,-0.956458635703919,0.0100000000002183,0.0143105548960822
Down,-0.492692779715506,-0.957627118644068,-0.909999999999854,0.014305932162533
Down,-0.525765159285053,-0.954983922829582,-7.1200000000008,0.0145193229211331
Down,-0.527906410668247,-0.547095010252905,-3.97999999999956,0.0162586015704376
Up,-0.516073510296674,0.0227272727272727,0.0100000000002183,0.0171803778144237
Down,-0.496097671684003,-0.623188405797101,-0.0100000000002183,0.0171803579220635
Down,-0.484502027155599,-0.484162895927602,-1.72999999999956,0.0171803778143778
Down,-0.447018503238304,-0.202898550724638,-5.17000000000007,0.0175845391066864
Down,-0.422456851056966,0.621794871794872,-2.10000000000036,0.0187834066236463
Down,-0.357295093675391,-0.383333333333333,-0.549999999999272,0.0192739057270115
Down,-0.275373518492032,-0.682683491929986,-0.240000000001601,0.0193994948472209
Down,-0.251381299258769,-0.736059479553903,-0.119999999998981,0.019070706882395
Down,-0.195983578147749,-0.709449929478138,-11.1200000000008,0.0134137455674006
Down,-0.182012469946452,-0.709449929478138,-5.42000000000007,0.0160020750130085
Down,-0.157972753287435,-0.5625,-6.78999999999905,0.0169846495141439
Up,-0.100800643148056,1.91964285714286,2.21999999999935,0.0180030281073091
Up,-0.0240666066739652,3.62111801242236,0.0100000000002183,0.017457618480428
Down,0.0394581868978589,2.91304347826087,-0.0100000000002183,0.0174599092021399
Up,0.237633885945089,2.00434782608696,0.0100000000002183,0.0174807284409244
Up,0.516548353917271,3.2536231884058,6.47999999999956,0.0171040193911682
Up,0.531792502093404,-0.178571428571429,8.21000000000095,0.0136725731999852
Up,0.523710463544865,2.28571428571429,1.31999999999971,0.0129608127967995
Down,0.515219150483373,-1,-0.0100000000002183,0.0126998551006252
Up,0.556087828579821,-0.668192219679634,0.0100000000002183,0.0126559382980258
Down,0.543710765037124,-0.624040920716113,-0.0100000000002183,0.00975174977638327
Down,-0.0593557854132251,-0.512877939529675,-1.28999999999905,0.00639414099170565
Up,-0.143509188412371,-0.358178053830228,1.28999999999905,0.00884448935937665
Up,-0.0931709189625158,0.00222965440356737,0.0100000000002183,0.0063940880671971
Down,-0.102668574273163,-0.0705314009661836,-0.0100000000002183,0.00601368271954672
Up,0.0351147668546664,0.840112201963534,0.0100000000002183,0.00626656295902661
Down,0.44099565718855,1.03095975232198,-0.0100000000002183,0.00626655566946876
Up,0.547432277401147,0.688386428386428,0.0100000000002183,0.00626656295900974
Down,0.545225839910931,0.504639882858973,-0.0100000000002183,0.00626655566945189
Up,0.501179565920706,0.389920424403183,0.0100000000002183,0.00626656295899286
Up,0.411176483793036,7.88721804511278,1.04999999999927,0.00627583425908895
Down,0.422797079255627,24.9583333333333,-1.04999999999927,0.00830242780992174
Down,0.436123604766832,68,-0.0100000000002183,0.00854904306628468
Up,0.451006708417243,-0.214659685863874,4.01000000000022,0.00827332995119656
Down,0.446583186211333,-0.0869565217391305,-0.0100000000002183,0.00492557811239713
Up,0.429088587254501,0.00307692307692298,0.0100000000002183,0.0055334562522884
Up,0.425497490151138,0.129464285714286,0.969999999999345,0.00552881097629676
Up,0.423781049702298,0.0969230769230769,0.0300000000006548,0.00530552277163654
Down,0.430976000206627,0.338329764453961,-0.0100000000002183,0.00529622658166917
Up,0.451370851982534,1.29794520547945,0.0100000000002183,0.00530087158719827
Up,0.572334143280928,2.9,13,0.00529622658165518
Up,0.555688670203102,54.8571428571429,6.77000000000044,0.00227529019183548
Down,0.513681152001926,54.8571428571429,-2.07999999999993,0.000700928508694298
Down,0.38723849070576,1.33333333333333,-0.0400000000008731,0.00118585941782112
Up,0.313589050809006,27.5384615384615,2.35000000000036,0.000791563316842492
Up,0.19070651087318,4.29411764705882,0.0400000000008731,0.000647511907688525
Down,-0.178705690678908,1.15432098765432,-0.0100000000002183,0.000445718962158947
Up,-0.152008621546647,-0.360119047619048,0.0100000000002183,0.000450358784421123
Down,-0.150556174624435,-0.843260188087774,-0.0100000000002183,0.000236950937068769
Up,-0.217341902588709,-0.893006630612435,0.0100000000002183,-0.0014124902642414
Down,-0.32110930527993,-0.920392584514722,-0.0100000000002183,-0.00233888967112694
Down,-0.347729430766918,-0.941495124593716,-3.03000000000065,-0.00233424661590687
Down,-0.41395761729661,-0.911764705882353,-5.63999999999942,-0.00163355569896484
Down,-0.410670804637258,-1,-10.3600000000006,-0.000726373734027064
Up,-0.355397355289557,-0.655172413793103,5.20000000000073,0.000478579767295484
Up,-0.241832537179695,3.05797101449275,0.0399999999990541,-0.00121877807343918
Up,-0.0929628370853162,-0.323112128146453,0.0100000000002183,-0.00135596580309283
Down,0.278238133065835,-0.806957212967443,-0.0100000000002183,-0.00141410073145698
Up,0.686277394199875,-0.356807511737089,0.0100000000002183,-0.00143968313424825
Down,1.20709240993171,0.0535117056856187,-0.0100000000002183,-0.0040280264781023
Up,1.32504445472152,0.565217391304348,0.0100000000002183,-0.00528778639772742
Up,3.64729594506747,9.19565217391304,12.4200000000001,-0.00687220627887397
Up,3.51960480461175,10,12.5399999999991,-0.00924080278439687
Up,3.39878634882813,-1,0.0800000000017462,-0.0121484332507582
Up,3.27966402093995,-1,0.709999999999127,-0.0121693019052431
Down,2.84971496904267,6.66666666666667,-0.0100000000002183,-0.0123314883282193
Up,2.34944676859512,1.5,5.79000000000087,-0.0108185040284423
Down,1.9688455357009,1.5,-5.79000000000087,-0.0102474918905802
Up,1.51766514181818,-1,6.71000000000095,-0.00859966714506055
Down,1.00533727615434,0.227642276422764,-0.150000000001455,-0.0101566761398928
Down,0.732718593587352,0.227642276422764,-6.55999999999949,-0.010119621755504
Up,-0.264268400810761,0.227642276422764,0.0500000000010914,-0.00860317528450927
Up,-0.349148995518176,10,6.64999999999964,-0.00891493496798512
Down,-0.345205855194071,-1,-0.649999999999636,-0.0101554863982312
Up,-0.328570239001451,-1,0.199999999998909,-0.010002673681587
Up,-0.314889471221926,-1,0.450000000000728,-0.0100513074169306
Down,-0.284650260452298,1.41666666666667,-0.590000000000146,-0.0101531683700851
Down,-0.21760026819443,-0.0365168539325842,-0.0100000000002183,-0.0100189005197233
Up,-0.188959331275426,0.407834423388675,0.0100000000002183,-0.0100142582587801
Down,-0.0600049713416204,1.64912280701754,-0.0100000000002183,-0.0100189005196965
Up,-0.0100772318794072,2.11340206185567,1.88999999999942,-0.0100142582587532
Up,-0.00774270846992861,2.11340206185567,4.02000000000044,-0.0102075268982638
Up,-0.00278437288774294,2.72222222222222,0.260000000000218,-0.0113823828611557
Up,0.0222257462044781,2.88888888888889,0.069999999999709,-0.0114448671299874
Down,0.00777700952272522,1.55555555555556,-0.0100000000002183,-0.010527961122762
Up,0.00441017408691558,3.8,2.18000000000029,-0.010527973319296
Up,-0.00313321722966774,14.8,3.5,-0.011030024905657
Down,-0.00866726193494588,0.1,-0.549999999999272,-0.0116139934059327
Down,-0.0250515462632306,-0.25,-4.64000000000124,-0.0114798490073513
Up,-0.053901147286627,-0.416666666666667,1.14999999999964,-0.0104092739996917
Up,-0.0668971859180655,6.79166666666667,0.0100000000002183,-0.0106730040027017
Down,-0.104114712111786,170.5,-1.64999999999964,-0.00765206140787034
Up,-0.174882319421528,4.52252252252252,0.0100000000002183,-0.00569833843249934
Down,-0.175672447171972,2.98648648648649,-0.0100000000002183,-0.0061832635754786
Up,-0.167849409421939,3.06896551724138,0.0100000000002183,-0.00619023315036227
Down,-0.154327612959599,2.16935835879529,-0.0100000000002183,-0.00564715450302122
Up,-0.143181352315399,-0.522340425531915,0.0100000000002183,-0.00563556010525246
Down,-0.16376071476292,-0.593617021276596,-0.0100000000002183,-0.00564019393808701
Up,-0.224580429431278,-0.440677966101695,0.0100000000002183,-0.0056355601052378
Down,-0.308965710995701,-0.378874856486797,-0.0100000000002183,-0.00564019393807236
Up,-0.593187699144761,-0.686033519553073,0.0100000000002183,-0.00563556010522315
Down,-0.649203539239208,-0.698025551684088,-0.0100000000002183,-0.0056401939380577
Down,-0.691386132266617,-0.944444444444444,-0.319999999999709,-0.00634089407736416
Down,-0.698603963542236,-1,-5,-0.0075758972910529
Down,-0.702884855573507,-1,-6.47999999999956,-0.00882514947609225
Down,-0.697773719122321,-0.828571428571429,-0.460000000000946,-0.00611581411950413
Down,-0.691212166519766,-0.757731958762887,-2.06999999999971,-0.00599994474870336
Down,-0.670933482394253,-0.96875,-5.18000000000029,-0.00551801343648184
Up,-0.644876441531144,-1,0.0100000000002183,-0.00431987243854426
Down,-0.606012878772667,-0.630434782608696,-3.67000000000007,-0.00431986743498669
Down,-0.365051685380336,-0.961538461538462,-2.14999999999964,-0.00347115907407991
Down,-0.315444490337989,-0.988721804511278,-10.3700000000008,-0.00297006181335746
Up,-0.247361384234509,-0.988721804511278,0.150000000001455,0.00232252433352764
Up,-0.0142233916595054,-0.988721804511278,0.779999999998836,0.00519763732875056
Down,0.460820328883106,-0.988721804511278,-0.0100000000002183,0.00503496436076034
Up,1.05760772939052,6.7,0.0100000000002183,0.0052018050622975
Down,1.22563867042697,7.15,-0.0100000000002183,0.00519716510036616
Down,1.47003653386261,-0.658333333333333,-8.04999999999927,0.00654100957943426
Down,1.56610084425996,-0.658333333333333,-1.5,0.00707040377145618
Up,1.67635278866151,-0.6875,0.0100000000002183,0.00897386220823782
Down,1.58918698592295,-0.72463768115942,-0.0100000000002183,0.00893680917942508
Down,1.2456958473469,-0.756521739130435,-3.98999999999978,0.0074203613528574
Down,1.18095568141001,-0.677018633540373,-1.01000000000022,0.00835985314376408
Down,1.13598077900861,-0.843989769820972,-0.0100000000002183,0.0101356172491969
Down,0.714899640511281,-0.797101449275362,-1.34000000000015,0.00998745840378845
Up,0.733250699445671,-1,0.0100000000002183,0.0103455747590384
Down,0.72805024887173,-0.834558823529412,-0.0100000000002183,0.010447435349356
Up,0.648658980040731,-0.504614298549608,0.0100000000002183,0.0103131678618305
Down,0.602541704585321,-0.534385569334837,-0.0100000000002183,0.0103085252380504
Up,0.281059278844658,-0.593830334190231,0.0100000000002183,0.0103131678618029
Down,0.399346855277233,1.96277858527132,-0.0100000000002183,0.0103085252380228
Up,0.68308077392401,5.15686274509804,1.35000000000036,0.0107484492723648
Up,0.784504899642513,5.15686274509804,5,0.0113648215078312
Up,1.20762701467033,21.8823529411765,0.0100000000002183,0.0102615117103453
Up,1.79317963022984,-0.965204236006051,9.6299999999992,0.0102753818472647
Up,1.71070812828308,-0.753346080305927,0.350000000000364,0.00803353591234179
Down,1.42887173304255,-0.996376811594203,-2.80999999999949,0.0084566091407634
Down,1.29233255482773,-0.996376811594203,-1.36000000000058,0.00991891541237666
Up,1.22189634284703,-1,0.0100000000002183,0.0101077630161124
Down,1.147880475247,8.125,-2.20999999999913,0.00903253841842111
Up,1.0367975968193,-0.678846153846154,1.94999999999891,0.00981219931727839
Down,0.958366575461099,-0.423529411764706,-1.94999999999891,0.00936121497095721
Down,0.761717768607022,1.69444444444444,-1.59000000000015,0.00943272910666604
Down,-0.040175345034207,-0.748655913978495,-0.0100000000002183,0.00980465462570601
Down,-0.335498782566313,-0.853932584269663,-1.75,0.00980466600297625
Down,-0.344081936191632,-0.731707317073171,-0.270000000000437,0.0102138608353841
Up,-0.232562305340099,-0.643228690977563,0.0100000000002183,0.0102743359064754
Down,-0.216346397701699,-0.749415892032505,-0.0100000000002183,0.010274323983066
Down,-0.21039123399653,-0.915983606557377,-0.0100000000002183,0.0102743359064479
Up,-0.211134922732327,-0.878527607361963,0.0100000000002183,0.0102789751458294
Down,-0.214339818754626,-0.938321536905966,-0.0100000000002183,0.0102743359064206
Up,-0.250141740589076,-0.9979035639413,0.0100000000002183,0.0102789751458021
Down,-0.319148327168946,-0.940554821664465,-0.100000000000364,0.0102743359063933
Up,-0.191230632899522,-0.821201413427562,0.0100000000002183,0.0102235546648006
Down,-0.119493985751558,-0.706712882503637,-0.0100000000002183,0.00906435723776067
Up,-0.0837743434366,-0.709415584415584,0.0100000000002183,0.00756650921228652
Up,-0.0324353534270094,-0.353571428571429,0.0400000000008731,0.00745760985713306
Down,0.158885614838927,-0.28538283062645,-0.0100000000002183,0.0069687000171994
Up,0.242267794170635,-0.289822475751004,0.0100000000002183,0.00577056072165805
Down,0.291775883123666,-0.384418654839094,-0.0100000000002183,0.00577055401570004
Up,0.301627154941234,-0.507676647673533,0.0100000000002183,0.00492184735718948
Down,0.304575458597875,-0.51601523749997,-0.0100000000002183,0.00442074839406659
Up,0.311281429637724,-0.528034066713982,0.0100000000002183,0.00201676235190162
Down,0.258100081148284,-0.517834394904459,-0.0100000000002183,0.00204928550489547
Up,0.25104722462382,-0.561056105610561,0.0100000000002183,0.00223282144552805
Down,0.25913363914455,-0.467025572005384,-0.0100000000002183,0.00222817284882249
Up,0.284296946323822,-0.325981988351971,0.0100000000002183,0.00223282144552162
Down,0.333789388957815,-0.270474879559532,-0.0100000000002183,0.00222817284881605
Up,0.372780329736427,0.0114087530725224,0.0100000000002183,0.000360482008494811
Down,0.424165369428967,-0.0283945497105714,-0.0100000000002183,9.38003466055548E-06
Up,0.551762531401561,0.0298363811357074,0.0100000000002183,1.40312109722096E-05
Up,0.803197114269528,0.506545285743759,0.0499999999992724,9.38003466033344E-06
Up,1.4416571155974,78.6111111111111,0.0100000000002183,-0.000930154916664705
Up,1.72513809689202,83.6666666666667,20.0599999999995,-0.00116747324469491
Down,1.80075412411819,83.6666666666667,-5.8799999999992,-0.00583491103348122
Up,1.89408692959469,83.6666666666667,2.35000000000036,-0.00478246252478232
Down,2.25138827132993,83.6666666666667,-0.0100000000002183,-0.00532574659412188
Up,2.34988146357015,83.6666666666667,0.0100000000002183,-0.00532575277392922
Up,2.85985034556884,302.5,3.45999999999913,-0.00532574659410767
Up,2.86660279719025,-1,2.04999999999927,-0.00613118047459271
Up,2.73048801703398,10.6666666666667,15.6599999999999,-0.00660449122582807
Down,2.58133495742378,-1,-1.85999999999876,-0.0102393653070461
Up,1.40259111936492,2.5,4.13999999999942,-0.00949451012992286
Down,1.26022147437218,9.04347826086957,-0.0100000000002183,-0.00928983686297791
Up,0.495817188976337,9.63888888888889,0.0200000000004366,-0.00928519646408832
Up,0.00780799215042719,0.0287356321839081,2.69000000000051,-0.00705029382482136
Up,-0.197947526398394,-0.178571428571429,0.309999999999491,-0.00759167479751932
Down,-0.341086577103471,-0.048951048951049,-0.25,-0.00831614186456187
Up,-0.341801666088322,-0.317647058823529,2.25,-0.00857430681488869
Up,-0.339333432212555,0.428571428571429,1,-0.00909265041783436
Down,-0.283221361614391,-0.140065146579805,-0.0100000000002183,-0.00983760332935102
Up,-0.262959189079612,-0.137254901960784,0.0100000000002183,-0.00938199255548766
Down,-0.244526329816353,-0.468487394957983,-0.0100000000002183,-0.00983750061596544
Up,-0.280916018665314,-0.512941176470588,0.0100000000002183,-0.0102047992685992
Up,-0.306512188291643,0.150684931506849,4.5,-0.0102094375122743
Up,-0.268736980813438,0.6,3.42000000000007,-0.0116572624757316
Down,-0.283552296868755,-0.508196721311475,-3.21999999999935,-0.0125107569416847
Down,-0.303210350386714,-0.709401709401709,-0.460000000000946,-0.0117642599327745
Down,-0.293211659367825,125,-0.0100000000002183,-0.0116602357363027
Up,0.314362783232792,114.222222222222,0.0100000000002183,-0.0116602492431199
Up,0.402036724423015,-1,3.68000000000029,-0.0116602357362714
Down,0.473460514084199,-1,-0.0100000000002183,-0.0125134047624731
Up,0.479487883964384,-1,0.0100000000002183,-0.0125087680869838
Up,0.420700016381374,1,0.0100000000002183,-0.012534334994998
Down,0.305724179333101,5.58333333333333,-0.0100000000002183,-0.0125343204779504
Up,0.08630058006378,2.79310344827586,0.0100000000002183,-0.0125343349949643
Up,-0.0185459166342434,10.1610576923077,1.71999999999935,-0.0125343204779167
Up,-0.0452652687312269,6.8125,8.35000000000036,-0.0129225253146914
Down,-0.0359526913586222,12.3478260869565,-10.0200000000004,-0.0148542265197582
Up,-0.0403658515039127,12.3478260869565,6.01000000000022,-0.0125388815315557
Down,-0.0651218313443808,12.3478260869565,-4.98999999999978,-0.0139301634217255
Up,-0.0760073349687634,12.3478260869565,4.97999999999956,-0.0127754115510952
Up,-0.0919824676095682,12.3478260869565,0.0100000000002183,-0.0139285170420254
Down,-0.132245687982739,12.3478260869565,-0.0100000000002183,-0.0139285009185606
Up,-0.173300035132262,12.3478260869565,0.0100000000002183,-0.0139285170419878
Down,-0.241737316471848,12.3478260869565,-0.0100000000002183,-0.013928500918523
Up,-0.301130386562954,1.27631578947368,0.0100000000002183,-0.0139285170419503
Up,-0.32151650036529,5.33611111111111,3.93000000000029,-0.0139285009184855
Down,-0.367194767727293,32.3333333333333,-3.90999999999985,-0.0148384488085778
Up,-0.36153890613124,28.3333333333333,0.260000000000218,-0.0139335294658625
Up,-0.333103594463835,-0.342391304347826,0.0100000000002183,-0.0139959011808179
Up,-0.177820069015368,2.93478260869565,2.71999999999935,-0.0139958849800177
Down,-0.158492023218048,2,-0.0100000000002183,-0.0146124122151989
Up,-0.149100840213168,3.65789473684211,0.0100000000002183,-0.0146077779647511
Up,-0.105971346803331,-0.836206896551724,7,-0.00994497578194631
Up,-0.20047061070189,114,0.840000000000146,-0.0129253021814195
Up,-0.230971833302598,114,4.15999999999985,-0.0125734624385689
Down,-0.256043594120695,114,-0.0100000000002183,-0.0135353215014358
Up,-0.310870638524602,0.0909090909090908,0.0100000000002183,-0.0135306949059446
Up,-0.456125596951125,2,1,-0.0127298938007221
Down,-0.481232855720802,2,-0.0100000000002183,-0.0124848033001106
Up,-0.503422432725987,6.27272727272727,3.88999999999942,-0.0088499513062188
Up,-0.656950689196083,2,1.57000000000153,-0.0101773486448773
Down,-0.694473253046155,-1,-1.44000000000051,-0.00958031093308009
Down,-0.716771748883477,-1,-0.0200000000004366,-0.00925088393325102
Up,-0.732188313545295,0.916666666666667,0.0100000000002183,-0.00924164600328248
Down,-0.755572896815313,-0.594339622641509,-0.0100000000002183,-0.00862126496821713
Up,-0.77024578879024,-0.594339622641509,4,-0.00854722389625273
Down,-0.781413049082719,-0.594339622641509,-4,-0.00952673422771455
Up,-0.804273877640526,1.08695652173913,0.0100000000002183,-0.00808483110112168
Up,-0.8306540077396,36,0.0100000000002183,-0.00785578765147288
Up,-0.833795636426438,1.86363636363636,4.98999999999978,-0.0078604050073583
Down,-0.835844817809182,-1,-0.8700000000008,-0.00900786005689813
Up,-0.838796018792844,-0.923076923076923,0.760000000000218,-0.00880982784217466
Up,-0.841980870754724,-0.771144278606965,0.100000000000364,-0.00898254655713293
Down,-0.869090082651987,-0.66804979253112,-0.0100000000002183,-0.00796463126932201
Up,-0.866694375463044,-0.0642201834862385,0.0100000000002183,-0.00717162270616245
Down,-0.85724317621529,0.883495145631068,-0.0100000000002183,-0.00791809695993573
Up,-0.853756886314754,4.78723404255319,0.0200000000004366,-0.00802214391149159
Up,-0.836025559171767,10.4137931034483,4,-0.00802906163858741
Down,-0.81141518233777,0.121212121212121,-1.32999999999993,-0.00894787794360474
Up,-0.807436989882705,-0.0533333333333333,0.0100000000002183,-0.00779090030614116
Up,-0.803299075556133,-0.546666666666667,0.0599999999994907,-0.00779551351075591
Up,-0.784822307444575,-0.258692185007974,0.260000000000218,-0.00780701508014525
Up,-0.782912062380394,-0.12280701754386,1,-0.00786455845033007
Up,-0.779725055518003,-0.228070175438597,0.989999999999782,-0.00809707211731836
Up,-0.774611572024646,0.00450450450450446,0.0100000000002183,-0.00832263534978606
Down,-0.759680958097322,0.132950109723652,-0.0100000000002183,-0.00792742958869996
Up,-0.732233838334101,-0.570048309178744,0.0100000000002183,-0.00599575248257689
Down,-0.731382956152092,-0.455497382198953,-0.0900000000001455,-0.00831107337177972
Up,-0.730454388531813,-0.227272727272727,0.0799999999999272,-0.00690140361277458
Up,-0.731290629902449,-0.435294117647059,0.0100000000002183,-0.00807224204425316
Down,-0.734343586336396,-0.698630136986301,-0.0400000000008731,-0.0069237636468602
Down,-0.738193226220912,-0.403508771929825,-1.96999999999935,-0.00691224818881464
Up,-0.748650855624847,-0.626050420168067,0.0100000000002183,-0.00646116086676263
Down,-0.766296087857416,0.095,-0.0100000000002183,-0.00646115342103903
Up,-0.776940167163483,0.32,0.0100000000002183,-0.00646116086674531
Down,-0.776885157752456,0.66,-0.0100000000002183,-0.00646115342102171
Up,-0.777539228111015,-0.0972437137330755,0.0100000000002183,-0.005551229100063
Up,-0.766955428500849,-0.585074626865672,2,-0.00645612487358993
Up,-0.766270720749758,-1,8.97999999999956,-0.0068564839100882
Up,-0.777557001090789,-0.987243483083749,0.0100000000002183,-0.00892091789646687
Up,-0.781717274952988,-0.987334801762115,0.0100000000002183,-0.00829506180683137
Up,-0.798418439823829,-0.924693520140105,1,-0.0082996695933677
Down,-0.810233668154791,-0.942548596112311,-0.0100000000002183,-0.00852727240572881
Up,-0.811456430466686,-0.877594239728928,0.0100000000002183,-0.00690890521855025
Down,-0.75112231855958,-0.845024469820555,-0.0100000000002183,-0.00671743244546996
Up,-0.728162282591641,-0.845087647778231,0.0100000000002183,-0.00575559564932138
Down,-0.721288575600176,-0.845087647778231,-0.0100000000002183,-0.00576019997804278
Up,-0.688261546237266,-0.822986577181208,0.0100000000002183,-0.00575559564930583
Down,-0.683533718724315,-0.818978808342064,-0.0100000000002183,-0.00552734695209067
Up,-0.675692185141332,-0.770293609671848,0.0100000000002183,-0.00552735331129006
Down,-0.673293439099427,-0.767371601208459,-0.0100000000002183,-0.0046329245288137
Up,-0.652402435506204,-0.79064039408867,0.0100000000002183,-0.00426886952492755
Down,-0.649608715760655,-0.789855072463768,-0.0100000000002183,-0.00460291019546788
Down,-0.702040004392772,-0.989501312335958,-1.98999999999978,-0.00460521963451499
Down,-0.710137280344149,-0.989501312335958,-8.29999999999927,-0.00414544369419745
Down,-0.716685894084407,-0.917197452229299,-0.130000000001019,-0.00223926313253453
Down,-0.72330109027647,-1,-0.909999999999854,-0.00128768260397005
Down,-0.731166686364618,-0.744094488188976,-0.600000000000364,-0.0019994716216285
Down,-0.746799112446429,2.50761885412434,-1.93000000000029,-0.00185905641640893
Down,-0.753031568824198,5.60869565217391,-0.959999999999127,-0.00141246436117126
Down,-0.767567510952447,0.836065573770492,-0.170000000000073,-4.16540484369232E-05
Up,-0.773063420557419,-0.335820895522388,0.0499999999992724,-0.000202852281600441
Down,-0.778124172820501,-0.368794326241135,-0.0399999999990541,-3.93344603246693E-05
Down,-0.789338202937371,-0.491694352159468,-0.0100000000002183,-7.09472830706659E-06
Up,-0.793988846091826,-0.399813504470408,0.0100000000002183,-7.09473360993584E-06
Down,-0.797037310150288,-0.220338983050847,-0.0100000000002183,-7.09472830706659E-06
Up,-0.817012134995595,-0.579672006102212,0.0100000000002183,-7.09473360993584E-06
Down,-0.825369043216919,-0.751162790697674,-0.0100000000002183,-4.79190204805136E-06
Up,-0.8767175713827,-0.852685760294456,0.0100000000002183,0.000918639298524537
Down,-0.87747849987969,-0.829710144927536,-0.0100000000002183,0.000610202284911487
Down,-0.879219683013075,-0.927777777777778,-0.0200000000004366,0.000614807216440694
Down,-0.886672248957185,-1,-5.06999999999971,0.000633225521802006
Down,-0.889103053924802,-1,-1.86000000000058,0.00186061289652084
Down,-0.892203925986238,-1,-0.0499999999992724,0.00251939134712043
Up,-0.898465993160095,-1,0.1200000000008,0.0027587889970706
Up,-0.902145561598272,-1,0.00999999999839929,0.00273343435372309
Down,-0.900864633808536,-1,-0.119999999998981,0.00272882821112241
Up,-0.900452617642797,-1,0.119999999998981,0.00275878543741714
Down,-0.896631430387565,-0.907407407407407,-1.08999999999833,0.00271041586356668
Up,-0.892327186398629,-1,0.00999999999839929,0.00298003421507453
Down,-0.89149028281949,-1,-2.04999999999927,0.00298003078021636
Up,-0.865032741888906,-1,0.0100000000002183,0.00344333561509558
Down,-0.840163801711268,-0.225130890052356,-0.0100000000002183,0.00298763334605034
Up,-0.803662407956951,-0.034965034965035,0.0100000000002183,0.00299224084732952
Down,-0.791367380899506,0.0528169014084507,-0.0100000000002183,0.00298763334604257
Up,-0.735464186388938,-0.267515923566879,0.0100000000002183,0.00299224084732175
Down,-0.737296638784055,-0.228125,-0.0100000000002183,0.0029876333460348
Down,-0.809394436593962,-1,-5,0.00299224084731398
Down,-0.814011364367116,-1,-5.1200000000008,0.00460538375601294
Down,-0.811464133664691,-1,-5.0099999999984,0.00785321133759753
Down,-0.808530599076469,-1,-1.68000000000029,0.00901190269858576
Down,-0.802339432744484,-1,-3.19000000000051,0.00940219840262357
Down,-0.783083117842189,-1,-13.3099999999995,0.0103689844528643
Down,-0.629753363968727,13.8695652173913,-0.760000000000218,0.0134423644006718
Down,-0.582327494585238,17.2173913043478,-0.920000000000073,0.0136205547751076
Down,-0.533491997470633,3.55434782608696,-0.0100000000002183,0.0138311959668662
Up,-0.286126550573836,-0.543046357615894,0.0100000000002183,0.0138358096322191
Down,-0.358986048170241,-0.698689956331878,-0.0100000000002183,0.0138311959668294
Up,-0.375227127068185,-0.0380228136882129,0.0100000000002183,0.0138358096321822
Down,-0.111457262592842,1.46715328467153,-0.0100000000002183,0.0138311959667925
Up,-0.0533083869860643,2.40324368613842,0.0100000000002183,0.0138358096321454
Up,-0.0464816259926465,-1,1.95999999999913,0.0138311959667556
Up,-0.0442022398545196,4.375,8.02000000000044,0.0133797916413887
Down,-0.073256556159619,1.34183673469388,-0.0100000000002183,0.0115214345078065
Up,-0.0932692673530851,59.25,0.0100000000002183,0.0110662748590105
Up,-0.114795901408546,65,0.0100000000002183,0.00915547800580763
Down,-0.139800818244757,11.5833333333333,-0.0100000000002183,0.00912324538383702
Up,-0.171364291977368,18.7,0.0200000000004366,0.00891611102521295
Down,-0.301194974248759,0.266233766233766,-0.0100000000002183,0.00877337568731051
Up,-0.3237821552887,0.163814293051581,0.0100000000002183,0.0083313999155934
Down,-0.389321870647655,-0.836767036450079,-0.0100000000002183,0.00810804572476598
Up,-0.416260644392583,0.341924398625429,0.0100000000002183,0.00807121067084116
Down,-0.160646378685865,1.05210420841683,-0.0100000000002183,0.00808041263689074
Up,-0.1616352696882,0.945891783567134,0.0100000000002183,0.00807351354215302
Up,-0.142560757203116,11.1494252873563,0.0100000000002183,0.00806889858512028
Down,-0.090144690678826,15.7126436781609,-0.0100000000002183,0.00806888927002047
Up,-0.0748665499968594,17.6523897058824,0.0100000000002183,0.00806889858509852
Up,-0.00981073531947571,0.388084427537121,3.27000000000044,0.00806888926999871
Up,0.0163123094837856,-0.223300970873786,0.00999999999839929,0.00731051883566569
Up,0.0734403984471676,-0.828358208955224,6.69000000000051,0.00731051039697372
Up,-0.0908801338498163,-0.704496788008565,0.0100000000002183,0.00576197666098466
Down,-0.215282336874274,-0.671428571428571,-0.0100000000002183,0.00575506154758409
Up,-0.249482196755251,-0.718367346938775,0.0100000000002183,0.00458983810326208
