Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 4 minutes,Total Profit $
Up,-0.183827173,4.078303535,0.01,-0.002834641,0.037142
Down,-0.181082107,4.093023256,-0.01,-0.002956439,0.037142
Up,-0.169246816,4.470930233,0.01,-0.00294906,0.037142
Down,-0.166785134,4.263157895,-0.01,-0.002956439,0.037142
Up,-0.156202251,2.947289799,1.01,-0.00294906,0.037142
Down,-0.146346977,3.204444444,-0.01,-0.003325236,0.037142
Up,-0.14569524,2.948040057,0.01,-0.003317858,0.037142
Down,-0.135987191,2.856651099,-0.01,-0.000671708,0.037142
Up,-0.134774052,2.547169058,0.01,-0.003062638,0.037142
Up,-0.132433721,2.407258065,0.23,-0.002952485,0.037142
Up,-0.123553343,2.746272986,0.01,-0.002822112,0.037142
Up,-0.113604105,2.234506303,0.76,-0.002730992,0.037142
Down,-0.09591931,7.323809524,-0.01,-0.002952243,0.037142
Up,-0.091487878,7.323809524,0.01,-0.002033172,0.037142
Down,-0.071117913,11,-0.01,-0.00196835,0.037142
Up,-0.069934574,4.858208955,0.01,-0.001968351,0.037142
Down,-0.043396895,13.82857143,-0.01,-0.00196835,0.037142
Up,-0.035024244,13.42142857,0.01,-0.001845329,0.037142
Down,-0.018603794,8.15942029,-0.01,-0.001845328,0.037142
Up,0.008982176,6.756823028,0.01,-0.001845329,0.037142
Down,0.018999127,7.889534884,-0.01,-0.00196835,0.037142
Up,0.039474436,8.244186047,0.01,-0.001902,0.037142
Down,0.040808778,8.220930233,-0.01,-0.000831993,0.037142
Up,0.091238602,11.35892407,0.01,-0.000587094,0.037142
Down,0.119651055,12.55421687,-0.01,-0.000592995,0.037142
Up,0.122120476,14.52857143,0.01,-0.000610391,0.037142
Down,0.139558478,12.68727422,-0.01,-0.000571011,0.037142
Up,0.141654821,10.98486971,1,-0.000587094,0.037142
Down,0.146618947,10.05714286,-0.01,-0.000853626,0.037142
Up,0.169715594,13.84285714,0.01,-0.000824185,0.037142
Up,0.218537308,43.73076923,0.01,-0.000829716,0.037142
Up,0.222959982,52.89802632,0.23,-0.00088503,0.037142
Down,0.265882352,66.35714286,-0.01,-0.000955821,0.037142
Up,0.266395807,9.391891892,0.01,-0.000985729,0.037142
Down,0.266141801,9.391891892,-0.01,-0.000680516,0.037142
Up,0.266391363,9.391891892,0.01,-0.000680517,0.037142
Down,0.269041269,18.33333333,-0.01,-0.000680516,0.037142
Up,0.273832633,18.33333333,0.01,-0.000680517,0.037142
Up,0.271716021,8.666666667,6.73,-0.000632121,0.037142
Up,0.268315772,-0.13134444,2.04,-0.002755783,0.037142
Down,0.266298305,0.443478261,-0.01,-0.003282839,0.037142
Up,0.260627052,0.128562421,0.01,-0.003047855,0.037142
Down,0.256032027,1.257068291,-0.01,-0.003053955,0.037142
Up,0.238910401,4.463105847,1.86,-0.002949209,0.037142
Down,0.235551486,5.046511628,-1.85,-0.003276045,0.037142
Down,0.222101744,3.187397373,-0.01,-0.002767731,0.037142
Up,0.21505337,6.824742268,0.01,-0.002762202,0.037142
Down,0.21293851,6.336734694,-0.01,-0.002681179,0.037142
Up,0.209279207,6.530612245,0.01,-0.00259972,0.037142
Down,0.168060593,1.744622698,-0.01,-0.002527968,0.037142
Up,0.152370816,0.330033003,0.01,-0.00259972,0.037142
Down,0.148894706,0.334437086,-0.01,-0.002604923,0.037142
Up,0.142873647,0.334437086,0.01,-0.00259972,0.037142
Down,0.121940294,0.997474747,-0.01,-0.002604923,0.037142
Up,0.099632064,-0.057065217,0.01,-0.00259972,0.037142
Down,0.088562705,-0.016997167,-0.01,-0.002604923,0.037142
Up,0.067395257,0.041543027,0.01,-0.00259972,0.037142
Down,0.062381484,0.038461538,-0.01,-0.002604923,0.037142
Up,0.020146169,-0.28137259,0.01,-0.002527971,0.037142
Down,-0.055208886,-0.186956522,-0.01,-0.002604923,0.037142
Up,-0.126669573,0.869565217,0.01,-0.002488419,0.037142
Down,-0.1541641,-0.127243067,-0.01,-0.002571543,0.037142
Up,-0.157412847,-0.124203117,0.01,-0.002565836,0.037142
Down,-0.163144211,0.186180422,-0.01,-0.002488417,0.037142
Up,-0.211665085,0.209763566,0.01,-0.002422053,0.037142
Down,-0.263389674,-0.086623277,-0.01,-0.002503036,0.037142
Up,-0.269754015,-0.080991736,0.01,-0.002583523,0.037142
Down,-0.290764662,-0.073093212,-0.01,-0.002503036,0.037142
Up,-0.323779479,-0.20333943,0.01,-0.002503038,0.037142
Down,-0.353454505,-0.25561239,-0.01,-0.000601436,0.037142
Up,-0.385254472,-0.33954727,0.01,-0.002422053,0.037142
Down,-0.393603687,-0.347826087,-0.01,-8.68E-08,0.037142
Up,-0.398254738,-0.381017882,0.01,2.68E-06,0.037142
Down,-0.420269284,-0.308005427,-0.01,-2.85E-06,0.037142
Up,-0.436860885,-0.608976735,0.01,-8.68E-08,0.037142
Down,-0.438785108,-0.595460614,-0.01,-3.91E-11,0.037142
Up,-0.441917673,-0.774902975,0.01,-3.91E-11,0.037142
Down,-0.442542527,-0.764150943,-0.01,-3.91E-11,0.037142
Up,-0.443170942,-0.773269688,0.01,-3.91E-11,0.037142
Down,-0.444094246,-0.774078329,-0.01,-3.91E-11,0.037142
Up,-0.449163901,-0.756680731,0.01,2.85E-06,0.037142
Down,-0.454000821,-0.796291219,-0.01,-3.91E-11,0.037142
Up,-0.45725743,-0.829333333,0.01,2.85E-06,0.037142
Down,-0.462002045,-0.801921371,-0.01,-2.68E-06,0.037142
Up,-0.463610043,-0.839503055,0.01,2.68E-06,0.037142
Down,-0.473168876,-0.854637767,-0.01,-2.68E-06,0.037142
Up,-0.475426693,-0.837871951,0.01,-3.91E-11,0.037142
Down,-0.478339979,-0.837209302,-0.01,-2.68E-06,0.037142
Down,-0.489218387,-0.925531915,-0.01,-3.91E-11,0.037142
Down,-0.490260868,-0.939978564,-0.06,2.68E-06,0.037142
Down,-0.492132173,-0.961145281,-1.92,2.14E-05,0.037142
Down,-0.49423058,-1,-6.78,0.000533187,0.037142
Down,-0.494358927,-0.460569106,-0.24,0.002352762,0.037142
Down,-0.494486304,-0.351346208,-0.98,0.002414436,0.037142
Down,-0.496074111,-0.592948718,-0.01,0.002598476,0.037142
Up,-0.499736817,-0.608024691,0.01,0.00260368,0.037142
Down,-0.506459039,-0.936599424,-0.01,0.002598476,0.037142
Up,-0.52020494,-0.991836735,0.01,0.00260368,0.037142
Down,-0.523009727,-0.992019732,-2,0.002679897,0.037142
Down,-0.533764912,-0.837209302,-1.99,0.003213555,0.037142
Down,-0.54028718,-0.641274238,-0.01,0.003749984,0.037142
Down,-0.55199916,-1,-11.29,0.003749987,0.037142
Up,-0.551303225,-0.956730769,1.29,0.006990514,0.037142
Down,-0.545266947,10.63157895,-0.01,0.006636046,0.037142
Up,-0.541767843,14.42105263,0.01,0.006636052,0.037142
Down,-0.540028431,14.42105263,-0.01,0.006432275,0.037142
Up,-0.525393038,45.125,0.01,0.006437639,0.037142
Down,-0.523727823,45.125,-0.01,0.006636046,0.037142
Up,-0.517037197,45.125,0.01,0.006636052,0.037142
Down,-0.511231347,4.351851852,-0.01,0.006432275,0.037142
Up,-0.502252813,48.1875,0.01,0.005898713,0.037142
Down,-0.453547794,2.617391304,-0.01,0.005736894,0.037142
Up,-0.446746322,1.454195834,0.01,0.005898713,0.037142
Down,-0.396167008,8.594202899,-0.01,0.006064716,0.037142
Up,-0.297794147,8.3125,0.01,0.006245696,0.037142
Up,-0.293646721,8.3125,1,0.006432275,0.037142
Up,-0.290141731,3.65625,8.97,0.005982486,0.037142
Up,-0.273892967,13.3125,0.04,0.003647676,0.037142
Down,-0.258923952,36.95833333,-0.01,0.003634661,0.037142
Up,-0.221623908,3.288787548,0.01,0.003639865,0.037142
Down,-0.220110508,3.25878867,-0.01,0.003747481,0.037142
Up,-0.218285411,4.07436592,0.01,0.003639865,0.037142
Down,-0.204958241,3.011764706,-0.01,0.003634661,0.037142
Up,-0.203625534,12.50588235,0.01,0.003634664,0.037142
Down,-0.18860603,33.16666667,-0.01,0.003342348,0.037142
Up,-0.186292639,7.743589744,0.01,0.003093885,0.037142
Down,-0.184916899,44.55555556,-0.01,0.003089462,0.037142
Up,-0.17806879,7.723404255,0.01,0.003016268,0.037142
Up,-0.177186521,7.829787234,3.89,0.003089462,0.037142
Up,-0.172483445,4.425,0.1,0.002226328,0.037142
Down,-0.171010681,6.458333333,-0.01,0.002190941,0.037142
Up,-0.165437976,18,0.01,0.002139662,0.037142
Down,-0.154996438,0.348516218,-0.01,0.001723449,0.037142
Up,-0.153150309,0.060483871,0.01,0.000216717,0.037142
Down,-0.151575337,-0.003759398,-0.01,-4.62E-06,0.037142
Up,-0.153198609,0.19879851,0.01,-2.41E-06,0.037142
Down,-0.153926898,0.404345127,-0.01,-4.62E-06,0.037142
Up,-0.15498351,0.69273743,0.01,-8.06E-08,0.037142
Down,-0.173016426,2.622727273,-0.01,-0.000456173,0.037142
Up,-0.177596132,5.59375,0.01,-0.000905538,0.037142
Down,-0.192359018,27.5,-0.01,-0.003564208,0.037142
Up,-0.19343505,26.97222222,0.01,-0.003351584,0.037142
Up,-0.199101146,72.83333333,0.99,-0.003351581,0.037142
Up,-0.240992871,10.38096817,0.01,-0.003590761,0.037142
Up,-0.257995381,6.865384615,3.99,-0.003795944,0.037142
Up,-0.270977553,3.691358025,0.01,-0.00494602,0.037142
Down,-0.278896555,4.173913043,-0.01,-0.004951227,0.037142
Up,-0.281760008,4.173913043,0.01,-0.00494602,0.037142
Up,-0.289081686,-0.063432836,2,-0.004807232,0.037142
Up,-0.305495047,-0.266099378,0.25,-0.005315229,0.037142
Down,-0.355381396,-0.513513514,-0.01,-0.005229001,0.037142
Up,-0.358040653,-0.620478778,0.01,-0.005120184,0.037142
Down,-0.370340238,-0.778883345,-2.25,-0.004980414,0.037142
Up,-0.40365571,-0.582417582,2.24,-0.002220117,0.037142
Up,-0.459920357,-0.815971029,0.01,-0.002760676,0.037142
Down,-0.468675522,-0.826347305,-0.01,-0.002928273,0.037142
Up,-0.472947798,-0.757434054,1.76,-0.003014329,0.037142
Down,-0.481015806,-0.182910907,-0.01,-0.003383474,0.037142
Up,-0.487891901,-0.601895735,0.01,-0.003483324,0.037142
Down,-0.489164583,-0.602836879,-0.01,-0.003483321,0.037142
Up,-0.491077179,-0.521519802,0.01,-0.003483324,0.037142
Down,-0.50456116,-0.626530612,-0.01,-0.003383474,0.037142
Up,-0.502694108,-0.576124567,0.01,-0.003378269,0.037142
Down,-0.488511692,0.205163043,-0.01,-0.00249113,0.037142
Up,-0.482557956,-0.007270746,0.01,-0.002485602,0.037142
Down,-0.481444269,0.063649361,-0.01,-0.002344593,0.037142
Up,-0.477310459,0.088886972,0.01,-0.00233939,0.037142
Down,-0.476037376,-0.016806723,-0.01,-0.00241296,0.037142
Up,-0.471615629,0.237193518,0.01,-0.00233939,0.037142
Down,-0.438638589,0.974930362,-0.01,-0.002344593,0.037142
Up,-0.434123419,1.184750733,0.01,-0.002412962,0.037142
Down,-0.426881216,1.246434938,-0.01,-0.00249113,0.037142
Up,-0.404458426,1.275541796,0.01,-0.002485602,0.037142
Down,-0.394359567,1.139240506,-0.01,-0.00249113,0.037142
Up,-0.380919293,1.494095745,0.01,-0.002283167,0.037142
Down,-0.37052856,1.292063492,-0.01,-0.002283165,0.037142
Up,-0.330337504,1.132492114,0.01,-0.00114139,0.037142
Down,-0.328263263,1.259493671,-0.01,-0.001182384,0.037142
Up,-0.322044292,1.294293877,0.01,-0.001176488,0.037142
Down,-0.30668193,0.787373767,-0.01,-0.000589726,0.037142
Up,-0.291043253,1.1,0.01,-0.000513078,0.037142
Down,-0.279228787,1.141935484,-0.01,-0.000533819,0.037142
Up,-0.27103411,0.983870968,0.01,-0.001216933,0.037142
Down,-0.239578688,1.057239057,-0.01,-0.001179316,0.037142
Up,-0.218391663,1.145390071,0.01,-0.000515894,0.037142
Down,-0.207951382,0.882550336,-0.01,-0.000515894,0.037142
Up,-0.155257748,0.048974158,0.01,-0.000515894,0.037142
Down,-0.138665915,0.461538462,-0.01,-3.91E-11,0.037142
Up,-0.140147628,0.514403292,0.01,-3.91E-11,0.037142
Down,-0.140634974,0.514403292,-0.01,-3.91E-11,0.037142
Up,-0.180400509,-0.301745636,0.01,-3.91E-11,0.037142
Down,-0.198174847,-0.343119841,-0.01,-3.91E-11,0.037142
Up,-0.213812185,-0.360201511,0.01,-3.91E-11,0.037142
Down,-0.241233108,-0.49047619,-0.01,-3.91E-11,0.037142
Up,-0.291395616,-0.44,0.01,-3.91E-11,0.037142
Down,-0.299440852,-0.440180587,-0.01,-3.84E-06,0.037142
Up,-0.308750051,-0.446803708,0.01,3.84E-06,0.037142
Down,-0.328244264,-0.476595745,-0.01,-3.84E-06,0.037142
Up,-0.387362907,-0.516771488,0.01,3.84E-06,0.037142
Down,-0.407874265,-0.541322224,-0.01,-3.91E-11,0.037142
Up,-0.48248284,-0.530271399,0.01,4.21E-06,0.037142
Down,-0.489559158,-0.313575526,-0.01,-3.91E-11,0.037142
Up,-0.521429724,-0.309615385,0.01,-3.91E-11,0.037142
Down,-0.524577723,-0.365205932,-0.01,-3.91E-11,0.037142
Up,-0.528605772,-0.370437956,0.01,-3.91E-11,0.037142
Down,-0.530406021,-0.299082569,-0.01,-4.65E-06,0.037142
Up,-0.530218362,-0.328646749,0.01,4.65E-06,0.037142
Down,-0.529738963,-0.263969171,-0.01,-4.65E-06,0.037142
Up,-0.529079268,-0.277183448,0.01,4.65E-06,0.037142
Down,-0.528555601,-0.231075697,-0.01,-4.65E-06,0.037142
Up,-0.528568136,-0.357983193,0.01,4.65E-06,0.037142
Down,-0.528815712,-0.375212224,-0.01,-4.65E-06,0.037142
Up,-0.528750307,-0.352941176,0.01,4.65E-06,0.037142
Down,-0.522022684,-0.327044025,-0.01,-3.91E-11,0.037142
Up,-0.517621222,-0.367013373,0.01,4.65E-06,0.037142
Down,-0.513911216,-0.187779434,-0.01,-4.65E-06,0.037142
Up,-0.507280133,-0.23255814,0.01,4.65E-06,0.037142
Down,-0.473526471,0.400623701,-0.01,-4.65E-06,0.037142
Up,-0.469970683,0.401398356,0.01,-3.91E-11,0.037142
Down,-0.454169377,2.124497992,-0.01,-4.65E-06,0.037142
Up,-0.429226687,2.092311204,0.01,4.65E-06,0.037142
Down,-0.42689217,2.281047738,-0.01,-4.65E-06,0.037142
Up,-0.411817592,1.354330709,0.01,4.65E-06,0.037142
Down,-0.406787746,2.077464789,-0.01,-4.65E-06,0.037142
Up,-0.399882321,1.445094451,0.21,4.65E-06,0.037142
Up,-0.393494183,6.702033942,0.78,-9.77E-05,0.037142
Down,-0.389909369,6.241935484,-0.01,-0.000456081,0.037142
Up,-0.384941811,6.11827957,0.01,-0.000428856,0.037142
Up,-0.380737683,6.622644523,0.02,-0.000437699,0.037142
Down,-0.314979312,4.23880597,-0.01,-0.000442119,0.037142
Up,-0.310935724,4.064748201,0.01,-0.000460735,0.037142
Down,-0.290859446,7,-0.01,-0.000470042,0.037142
Up,-0.270426494,7.091677564,0.01,-0.000460735,0.037142
Down,-0.26256644,7.262376238,-0.01,-0.000470042,0.037142
Up,-0.230041569,6.762403913,0.01,-0.000460735,0.037142
Down,-0.228004519,7.247524752,-0.01,-0.000470042,0.037142
Up,-0.222705515,7.310831083,0.01,-0.000442119,0.037142
Down,-0.194972438,7.093457944,-0.01,-0.000425276,0.037142
Up,-0.189367868,8.195549242,0.01,-0.000416855,0.037142
Up,-0.119590187,9.515625,5,-0.000401926,0.037142
Up,-0.116900671,-1,1.02,-0.00252624,0.037142
Down,-0.104564397,56,-0.01,-0.00270235,0.037142
Up,-0.101323493,47.35416667,0.01,-0.002694663,0.037142
Up,-0.074211206,24.71428571,1.37,-0.00270235,0.037142
Down,-0.070598464,38.4,-0.01,-0.003094199,0.037142
Up,-0.067023802,26.28571429,0.01,-0.002966897,0.037142
Up,-0.038687818,30.65,1.61,-0.002966894,0.037142
Down,-0.031567917,18.74074074,-0.01,-0.003539467,0.037142
Up,-0.02508441,19.55555556,0.01,-0.003532396,0.037142
Up,-0.011191213,19.59470588,1,-0.003277284,0.037142
Up,-0.009904537,11.23306122,13,-0.003475764,0.037142
Up,-0.00917119,2.244897959,0.03,-0.006843947,0.037142
Up,-0.008717316,7.946428571,0.97,-0.006849634,0.037142
Down,-0.006420085,6.931259601,-0.01,-0.006136048,0.037142
Up,-0.001944749,6.305674627,0.01,-0.005967824,0.037142
Up,0.00044868,8.915492958,0.5,-0.005813098,0.037142
Down,0.001396552,5.985705742,-0.01,-0.005634941,0.037142
Up,0.004276227,5.468446602,0.01,-0.005630525,0.037142
Down,0.021170833,9.175675676,-0.01,-0.005634941,0.037142
Up,0.022724952,8.869551282,0.01,-0.005777164,0.037142
Up,0.023523273,6.934265734,0.5,-0.005777159,0.037142
Up,0.024335188,5.180672269,4,-0.005743013,0.037142
Down,0.061219688,4.038167939,-0.01,-0.006627447,0.037142
Up,0.062637484,4.038167939,1,-0.006925073,0.037142
Up,0.064091199,5.105616606,0.01,-0.006519734,0.037142
Up,0.076182297,28.4,0.09,-0.006370163,0.037142
Up,0.07697805,78.22222222,0.01,-0.00654073,0.037142
Down,0.078986636,183,-0.01,-0.006243418,0.037142
Up,0.08011469,183,0.01,-0.005723139,0.037142
Down,0.093815226,1.419047619,-0.01,-0.005723134,0.037142
Up,0.083996617,1.091003004,0.01,-0.00604447,0.037142
Down,0.077199333,0.876535964,-0.01,-0.005912108,0.037142
Up,0.071091374,1.469135802,0.01,-0.00604447,0.037142
Down,0.061816784,0.985663082,-0.01,-0.005912108,0.037142
Up,0.060055881,1.388738406,0.01,-0.006042461,0.037142
Down,0.056008358,1.465648855,-0.01,-0.006042455,0.037142
Up,0.051993953,1.505867829,0.01,-0.006042461,0.037142
Down,0.044264548,1.505617978,-0.01,-0.006042455,0.037142
Up,0.041752571,4.87195122,0.01,-0.006180927,0.037142
Down,0.041547285,5.573333333,-0.01,-0.006185034,0.037142
Up,0.040646894,9.657894737,0.01,-0.005538922,0.037142
Down,0.041558944,19.65,-0.01,-0.005658648,0.037142
Up,0.043573894,19.3,0.01,-0.005424079,0.037142
Down,0.043636171,19.10833333,-0.01,-0.005538917,0.037142
Up,0.04393077,13.93618524,0.01,-0.005424079,0.037142
Down,0.04378085,42.6548583,-0.01,-0.005317361,0.037142
Up,0.039886887,15.40277778,0.01,-0.005424079,0.037142
Down,0.038074719,18.33764368,-0.01,-0.004716157,0.037142
Up,0.037460984,18.96551724,0.01,-0.005424079,0.037142
Down,0.029880081,18.68333333,-0.01,-0.00452366,0.037142
Up,0.026900408,18.3,0.01,-0.004260984,0.037142
Down,0.020320089,288.5,-0.01,-0.004171235,0.037142
Up,0.017282774,288.5,1.32,-0.00416778,0.037142
Up,-0.001960067,6.314516129,1.27,-0.004624252,0.037142
Up,-0.02067294,3.25,0.26,-0.004597761,0.037142
Up,-0.023906349,3.432098765,0.01,-0.00451337,0.037142
Up,-0.027872817,4.460683761,0.04,-0.004513366,0.037142
Up,-0.038798149,1.786259542,0.01,-0.004159758,0.037142
Down,-0.042087129,5.96039604,-0.01,-0.004324147,0.037142
Up,-0.045137015,3.795774648,0.01,-0.001835819,0.037142
Down,-0.046065957,5.286458333,-0.01,-0.001689015,0.037142
Up,-0.057852711,8.644004525,0.01,-0.001723817,0.037142
Down,-0.098285668,2.545714286,-0.01,-0.00166801,0.037142
Up,-0.104620952,3.007407407,0.01,-0.001677923,0.037142
Up,-0.112888655,6.094491928,0.5,-0.000839809,0.037142
Up,-0.138792349,3.281914894,0.36,-0.000946861,0.037142
Up,-0.162465054,3.116504854,0.01,-0.00083011,0.037142
Down,-0.184855344,0.044892413,-0.01,-0.00083102,0.037142
Up,-0.1856692,-0.051150895,0.01,-0.000896018,0.037142
Down,-0.216250192,-0.488117002,-0.01,-0.00085459,0.037142
Up,-0.246312281,-0.331882591,0.01,-0.000923357,0.037142
Down,-0.272306641,-0.186116974,-0.01,-0.000952257,0.037142
Up,-0.277915743,-0.177130045,0.01,-0.000977672,0.037142
Down,-0.312873886,-0.14187643,-0.01,-0.000923356,0.037142
Up,-0.336379375,-0.186956522,0.01,-0.000977672,0.037142
Down,-0.349582334,-0.216738197,-0.01,-0.000977671,0.037142
Up,-0.351949647,-0.215053763,0.01,-0.000977672,0.037142
Down,-0.361597656,-0.204793028,-0.01,-0.000977671,0.037142
Up,-0.395131396,-0.331219601,0.01,-0.000977672,0.037142
Down,-0.446143642,-0.417405337,-0.01,-0.00100997,0.037142
Up,-0.447365825,-0.4045677,0.01,-0.001004626,0.037142
Down,-0.448659722,-0.419834711,-0.01,-0.000977671,0.037142
Up,-0.470642063,-0.435275081,0.01,-0.000977672,0.037142
Down,-0.505166522,0.819299826,-0.01,-0.00100997,0.037142
Up,-0.504822235,0.82499305,0.01,-0.000696797,0.037142
Up,-0.473835926,14.93137255,0.13,-0.000338418,0.037142
Up,-0.433002838,59.81025641,0.91,-0.000307032,0.037142
Up,-0.428289492,65.16666667,0.84,-0.000580608,0.037142
Up,-0.419790896,4.301163406,1.1,-0.000838966,0.037142
Up,-0.388243139,4.75152207,0.15,-0.001170245,0.037142
Down,-0.376908922,5.424657534,-0.01,-0.001259252,0.037142
Up,-0.371223712,3.114556102,2.01,-0.001259253,0.037142
Up,-0.352423651,2.524271845,1,-0.001888745,0.037142
Up,-0.343992794,2.524271845,4.92,-0.002046008,0.037142
Up,-0.343396997,1.122135922,5.08,-0.003480808,0.037142
Down,-0.346244743,36.71428571,-0.01,-0.00490348,0.037142
Up,-0.345749498,19.30769231,0.01,-0.005075461,0.037142
Up,-0.34554365,13.125,1,-0.005075456,0.037142
Down,-0.345299169,93,-0.01,-0.005392991,0.037142
Up,-0.345043106,93,0.01,-0.005386699,0.037142
Up,-0.345184714,96.33333333,1,-0.005392991,0.037142
Down,-0.34561032,100,-0.01,-0.005510544,0.037142
Up,-0.346013771,100,0.01,-0.00550447,0.037142
Down,-0.347992234,17.1,-0.01,-0.005510544,0.037142
Up,-0.35028132,3.016479663,0.01,-0.00550447,0.037142
Down,-0.354589873,0.991596639,-0.01,-0.005510544,0.037142
Down,-0.35726826,-0.25,-0.96,-0.00550447,0.037142
Down,-0.359656399,-0.538099544,-1.04,-0.0053993,0.037142
Up,-0.362060317,-0.489932886,1.01,-0.004897458,0.037142
Down,-0.362988991,-0.362613405,-1,-0.005030572,0.037142
Down,-0.365686626,-0.225352818,-0.01,-0.004740109,0.037142
Up,-0.367917654,-0.281553398,0.01,-0.004734236,0.037142
Down,-0.368880895,-0.503355705,-0.01,-0.004584358,0.037142
Up,-0.370789654,-0.503355705,0.01,-0.004438346,0.037142
Down,-0.375804377,-0.58705561,-0.01,-0.004443852,0.037142
Up,-0.377412569,-0.625659276,0.01,-0.004438346,0.037142
Down,-0.38041199,-0.491467577,-0.01,-0.004306518,0.037142
Up,-0.38137697,-0.491467577,0.01,-0.004306522,0.037142
Down,-0.388892284,-0.464497041,-0.01,-0.004060432,0.037142
Up,-0.389695471,-0.533505155,0.01,-0.004269124,0.037142
Down,-0.390898033,-0.652083333,-0.01,-0.003950091,0.037142
Up,-0.394636169,-0.676265818,0.01,-0.003840952,0.037142
Down,-0.396172019,-0.675944334,-0.01,-0.003742191,0.037142
Down,-0.423521951,-0.865019011,-0.49,-0.003737555,0.037142
Down,-0.435536373,-0.919661734,-0.49,-0.003365045,0.037142
Down,-0.437790744,-0.953041455,-1,-0.002975911,0.037142
Up,-0.447271308,-1,0.01,-0.002657547,0.037142
Down,-0.449872405,-1,-0.01,-0.00269954,0.037142
Up,-0.464762866,-1,0.01,-0.0026242,0.037142
Down,-0.46721486,-1,-7.02,-0.002557459,0.037142
Up,-0.47483201,-0.955779508,0.01,-0.001102523,0.037142
Down,-0.479979112,-0.953488372,-2.14,-0.00086285,0.037142
Down,-0.49292213,-0.786096257,-1.88,-0.000405172,0.037142
Up,-0.510635456,-0.844505244,0.01,9.68E-07,0.037142
Down,-0.528474084,-0.683610401,-2.95,-0.000392935,0.037142
Down,-0.538087964,-0.357964277,-0.03,0.000317752,0.037142
Down,-0.554898934,-0.578849722,-0.16,0.000489568,0.037142
Up,-0.598881004,-0.683823529,0.01,0.000970098,0.037142
Down,-0.602480252,-0.610619469,-0.01,0.000341657,0.037142
Up,-0.613156629,-0.707964602,0.01,0.000518136,0.037142
Down,-0.616505286,-0.619469027,-0.01,0.000965525,0.037142
Up,-0.622914694,-0.663716814,0.01,0.000950399,0.037142
Down,-0.672894074,-0.971014249,-0.01,0.001254291,0.037142
Up,-0.68988562,-0.883365345,0.01,0.000965421,0.037142
Down,-0.705507812,-0.965277778,-0.02,0.001767915,0.037142
Up,-0.70983603,-0.97855122,0.01,0.002635671,0.037142
Up,-0.709723319,0.701754386,4.94,0.002538394,0.037142
Up,-0.710740255,0.701754386,2.2,0.000983114,0.037142
Down,-0.710997297,0.701754386,-0.01,0.000466198,0.037142
Up,-0.710725597,0.701754386,0.01,0.000464566,0.037142
Down,-0.708062236,0.701754386,-0.01,0.001294988,0.037142
Up,-0.707933777,0.701754386,0.01,0.00186365,0.037142
Down,-0.707192389,2.534883721,-0.01,0.001860263,0.037142
Up,-0.686020607,34.33333333,0.01,0.001938196,0.037142
Up,-0.67689948,34.33333333,4,0.001956027,0.037142
Down,-0.677920326,-0.74382716,-0.01,0.000997544,0.037142
Up,-0.682662084,-0.85184033,0.01,0.001001547,0.037142
Down,-0.686197903,-0.850533808,-0.01,0.001045047,0.037142
Up,-0.686500472,-0.850533808,0.01,0.001101701,0.037142
Down,-0.686866369,-0.977148297,-0.01,0.001097299,0.037142
Up,-0.687660168,-0.992882562,0.01,0.001101701,0.037142
Down,-0.688382003,-0.993031359,-0.01,0.001097299,0.037142
Up,-0.688694826,-0.989583208,0.01,0.001101701,0.037142
Down,-0.690354238,-1,-0.01,0.001097299,0.037142
Up,-0.690894485,-1,0.01,0.000991666,0.037142
Down,-0.695317255,-1,-0.01,0.000881625,0.037142
Down,-0.697649286,-1,-0.05,0.000683014,0.037142
Up,-0.705253029,-0.949532967,0.01,0.000692047,0.037142
Down,-0.71390174,-0.950520833,-0.01,-0.00091623,0.037142
Down,-0.716003667,-0.948190476,-0.54,-0.000890479,0.037142
Down,-0.716471319,-0.925924915,-0.39,-0.001282576,0.037142
Down,-0.721110553,-0.895196204,-0.01,-0.001161618,0.037142
Up,-0.721669453,-0.943923057,0.01,-0.001584117,0.037142
Down,-0.728426185,-0.916184971,-0.01,-0.001584115,0.037142
Up,-0.741130257,-0.983067217,0.01,-0.001506843,0.037142
Down,-0.743262616,-0.973596209,-0.01,-0.002354038,0.037142
Up,-0.754378557,-0.975265018,0.01,-0.002349401,0.037142
Down,-0.769664144,-0.985865724,-0.01,-0.002354038,0.037142
Up,-0.771067343,-0.985865724,0.01,-0.00241528,0.037142
Down,-0.793015114,-0.96969697,-0.01,-0.002415278,0.037142
Up,-0.799445537,-0.979381443,0.01,-0.002555815,0.037142
Down,-0.800333044,-0.986254296,-0.01,-0.002555813,0.037142
Up,-0.8450123,-0.987261146,0.01,-0.001309074,0.037142
Down,-0.859547306,-0.945288754,-0.01,-0.000803647,0.037142
Up,-0.860727516,-0.960784314,0.01,-0.000826009,0.037142
Down,-0.86399843,-0.98717896,-0.01,-0.000803647,0.037142
Up,-0.865146912,-0.987261146,0.01,-0.000826009,0.037142
Down,-0.867655913,-0.987220447,-0.01,0.000272464,0.037142
Up,-0.869519875,-0.987910001,0.01,0.000266876,0.037142
Down,-0.870410883,-0.987652439,-0.01,0.000261538,0.037142
Up,-0.871510379,-0.987178302,0.01,0.000266876,0.037142
Down,-0.873146291,-0.987034002,-0.01,0.000261538,0.037142
