Direction,Outer Ratio,Inner Ratio,Change in $,% Change over last 100 Trials,Total Profit $
Up,-0.601831919414761,0.625,7.18999999999869,0.00148481478910445,0
Up,-0.582794020381532,3.87962962962963,0.0100000000002183,9.7873712492369E-06,0
Down,-0.543759523282638,5.19457485654669,-0.0100000000002183,9.78731048451031E-06,0
Up,-0.475744437916266,5.07638888888889,0.0100000000002183,0.000617770372289828,0
Up,-0.455178551874931,7.95652173913044,0.850000000000364,-0.00171110270044905,0
Up,-0.346685123633439,12.7380952380952,1.8700000000008,-0.00168227413370636,0
Up,-0.327262609779221,12.7380952380952,0.850000000000364,-0.00226582270004716,0
Up,-0.306851929628524,12.7380952380952,7.70999999999913,-0.00290486851609018,0
Up,-0.26411199924214,0.377049180327869,1.39999999999964,-0.00448058881212132,0
Up,-0.202447833739601,20.9166666666667,0.0799999999999272,-0.00476890742654801,0
Up,-0.171622147706227,12.8333333333333,0.170000000000073,-0.00505987206481673,0
Up,-0.168367349420578,12.8333333333333,0.350000000000364,-0.0052524473028579,0
Down,-0.159154753295004,12.8333333333333,-0.0100000000002183,-0.00532195279421765,0
Up,-0.173296669285324,-1,0.0100000000002183,-0.0055740786682128,0
Down,-0.205510415871946,-1,-0.530000000000655,-0.00557407301247204,0
Up,-0.212858006725759,-1,0.0100000000002183,-0.00582652502917447,0
Down,-0.244382383417912,-1,-11.9099999999999,-0.00669793413853292,0
Down,-0.334272721564376,-1,-0.0100000000002183,-0.00426502005182483,0
Up,-0.594340267932217,-1,0.0100000000002183,0.00394215511678642,0
Down,-0.638366453971401,-1,-0.0100000000002183,-0.00423149552601365,0
Up,-0.663938912432317,-1,0.0100000000002183,-0.00914021779329977,0
Down,-0.717571596629565,-1,-0.0100000000002183,-0.00914020842774299,0
Up,-0.84523244966889,-1,0.0100000000002183,-0.00914021779328067,0
Down,-0.855062787273393,-1,-0.0100000000002183,-0.00914020842772389,0
Down,-0.89836268679356,-1,-0.559999999999491,-0.00762264697586046,0
Down,-0.903612216358024,-1,-0.280000000000655,-0.00410531446734219,0
Down,-0.909117840279309,-1,-10.8299999999999,-0.00396799614595,0
Down,-0.902051124087607,-1,-7.92000000000007,-0.000639191417127982,0
Down,-0.898029976402785,-1,-0.590000000000146,0.00099009418221363,0
Up,-0.894571881992983,-1,0.0100000000002183,0.00111315783805899,0
Down,-0.883361106422824,-1,-0.0100000000002183,0.00110905658393201,0
Down,-0.877872755073091,-1,-0.3799999999992,0.00331491596447142,0
Down,-0.849942111874719,-1,-4.98999999999978,0.00386385510284737,0
Up,-0.806023063770445,-1,5.38999999999942,0.0053112391567427,0
Down,-0.76816134663225,-1,-1.43000000000029,0.00433398553210029,0
Down,-0.753192871443229,-1,-3.67000000000007,0.00463958733061398,0
Up,-0.709800446398946,-1,0.0100000000002183,0.00628077134489358,0
Up,-0.60637139814755,4.6,4.69000000000051,0.00650580604887674,0
Up,-0.590014160370931,4.6,9.38999999999942,0.00563125241550511,0
Up,-0.504666875612916,4.6,1.96000000000095,0.00441284377698548,0
Up,-0.4774143475485,6.98181818181818,4.98999999999978,0.00400913454590679,0
Up,-0.360810889859963,18,4.21999999999935,0.00298877976515133,0
Up,-0.341182464375216,0.497727272727273,2.25,0.00212254225509811,0
Down,-0.537591121166247,4.75609756097561,-2.25,0.00013861026558426,0
Up,-0.538843667055671,4.75609756097561,2.25,-0.000868156835752032,0
Up,-0.538614256405787,4.75609756097561,1.73999999999978,-0.00326803413062238,0
Up,-0.540005108651674,4.75609756097561,0.5,-0.00362617397303699,0
Up,-0.509509275933222,4.75609756097561,0.700000000000728,-0.00289624721818749,0
Up,-0.502305406744519,4.75609756097561,0.0100000000002183,-0.00271572967999711,0
Up,-0.381603790910391,4.75609756097561,1.27000000000044,-0.00271982421020289,0
Up,-0.280942942907867,4.75609756097561,1.75,-0.00297760190271412,0
Up,-0.0357685210948182,4.75609756097561,6.21999999999935,-0.00186260348860601,0
Up,0.00625311833724569,4.75609756097561,12.5699999999997,-0.00313269867761812,0
Up,0.0148349935519471,-1,7.13999999999942,-0.00570398444975129,0
Down,0.0270227173357979,-1,-0.00999999999839929,-0.00715944156478865,0
Up,0.0363529255681848,-1,0.00999999999839929,-0.00698339469485387,0
Up,0.0525844087567964,-1,14.880000000001,-0.00660265236153301,0
Up,0.051756107515882,-0.910614525139665,0.0100000000002183,-0.00946396966269902,0
Down,-0.468076167153819,-1,-0.0100000000002183,-0.00788823679267403,0
Down,-0.472246501932769,-1,-9.42000000000007,-0.00759993075221566,0
Up,-0.46645568862508,-1,2.95000000000073,-0.00566496113779325,0
Down,-0.461726272043336,-1,-2.27000000000044,-0.00623162181808823,0
Down,-0.459434385283171,-1,-5.80999999999949,-0.00569742063756906,0
Down,-0.443062076342487,-1,-0.0400000000008731,-0.00451506201782692,0
Down,-0.420869854256591,-1,-4.39999999999964,-0.00450485858385363,0
Up,-0.340127854981654,-1,0.0100000000002183,-0.00371570853050063,0
Up,-0.199949753604879,-1,0.0100000000002183,-0.00371570474845617,0
Up,0.0132203088884409,-1,0.3799999999992,-0.00615271080441593,0
Up,0.100290864849647,-1,6.03000000000065,-0.00623230388232843,0
Up,0.169100005458821,-1,1.53999999999905,-0.00746074360178239,0
Down,0.211906605505886,-1,-0.0100000000002183,-0.00777685098926728,0
Up,0.211156525613653,-1,0.0100000000002183,-0.00777276499047597,0
Down,-0.00470912488127551,-1,-0.0100000000002183,-0.00777685098925085,0
Up,0.0545058262850205,-1,0.0100000000002183,-0.00777276499045953,0
Up,0.250749354235584,-1,6.42000000000007,-0.00777685098923442,0
Up,0.249504696649966,-1,4.57999999999993,-0.00920054038422768,0
Up,0.100669690750069,-1,14.4200000000001,-0.0101911250665636,0
Down,-0.584812559582788,-1,-0.0100000000002183,-0.0153451715429576,0
Up,-0.62589455670503,-1,0.0100000000002183,-0.0169662731985314,0
Down,-0.709058866230666,-1,-3.98999999999978,-0.0170893205648146,0
Down,-0.644611384952732,-1,-14.9899999999998,-0.0162757981287529,0
Down,-0.617816493894829,-1,-0.0100000000002183,-0.0132280019228561,0
Down,-0.618366342318003,-1,-3.72999999999956,-0.013303909907596,0
Down,-0.647730121187696,-1,-7.31999999999971,-0.0135674385202638,0
Down,-0.653350879285313,-1,-3.90999999999985,-0.0109690697782423,0
Down,-0.66718430116958,-1,-0.0300000000006548,-0.0104647533910307,0
Down,-0.672525142658674,-1,-0.0100000000002183,-0.0112115310169945,0
Down,-0.698051295268266,-1,-0.0799999999999272,-0.0112074379313989,0
Down,-0.778700991064212,-1,-4.92000000000007,-0.0102285971246887,0
Down,-0.81464566207188,-1,-12.3700000000008,-0.00729835344923035,0
Up,-0.829181872697735,-1,7.67000000000007,-0.00437091054254224,0
Down,-0.852631148258472,-1,-7.67000000000007,-0.00491659645085574,0
Up,-0.864023237525519,-1,4.20000000000073,-0.00248554673248713,0
Down,-0.80557200335973,-1,-0.6299999999992,-0.00288364427407184,0
Down,-0.625147399809895,-1,-0.0100000000002183,-0.00321536104715192,0
Up,-0.611163229559502,-1,0.0100000000002183,-0.00275275009786924,0
Down,-0.632129802999079,-1,-0.0100000000002183,-0.00239870378522689,0
Up,-0.857438832095422,-1,0.0100000000002183,-0.00229435359100161,0
Down,-0.875977605212013,-1,-0.0100000000002183,-0.00215317551346961,0
Down,-0.887685138347418,-1,-2.19000000000051,-0.00214908594045493,0
Down,-0.892362184159485,-1,-1.3799999999992,-0.00144169011135364,0
Down,-0.895283068386389,-1,-5.01000000000022,-0.000801614975008524,0
Down,-0.8947526934976,-1,-2.64000000000124,0.00149479284074605,0
Up,-0.893890126782238,-1,0.0100000000002183,0.00460404073737131,0
Down,-0.888917585828493,-1,-0.0100000000002183,0.00605949895399505,0
Up,-0.881599474601154,-1,0.0100000000002183,0.00605950515803078,0
Down,-0.873867308839473,-1,-0.0100000000002183,0.00605949895398239,0
Up,-0.867934246958379,-1,0.0100000000002183,0.0090968208970863,0
Down,-0.815104180711838,-1,-13.0299999999988,0.00909681159991615,0
Down,-0.802305326745178,-1,-4.38000000000102,0.0117607649665177,0
Down,-0.779765784344155,-0.527323202805377,-1.55999999999949,0.01073951295173,0
Up,-0.762087987245785,-1,0.0100000000002183,0.0116606813862834,0
Down,-0.812728896627872,-1,-3.46000000000095,0.0111959854407988,0
Down,-0.817531963757461,-1,-2.55999999999949,0.0107208880973666,0
Down,-0.827124722373584,-1,-2.47999999999956,0.011237719389658,0
Down,-0.83079807472531,-1,-9.17000000000007,0.010848936063516,0
Up,-0.830744649598536,-1,4.05999999999949,0.0127324809734111,0
Down,-0.828907026333286,-1,-4.05999999999949,0.0119007048456981,0
Up,-0.879334719863436,-1,0.0100000000002183,0.0128117202967699,0
Down,-0.881555099445526,-1,-7.81000000000131,0.0140401532457997,0
Up,-0.861295393879509,-1,0.0100000000002183,0.0159581798406969,0
Down,-0.828593264703312,-1,-0.0100000000002183,0.0159540854252085,0
Up,-0.780005554951491,-1,0.0100000000002183,0.0159581798406634,0
Down,-0.774624149508181,-1,-0.0299999999988358,0.015954085425175,0
Down,-0.769812677064562,-1,-8.03000000000065,0.0159622906009558,0
Down,-0.71649916214504,-1,-2.5,0.0189218252830814,0
Up,-0.694267762303153,-1,0.0100000000002183,0.0203693626648531,0
Down,-0.7027300725135,-1,-0.0100000000002183,0.0233042972010351,0
Down,-0.703902257314898,-1,-3.76000000000022,0.023304321049596,0
Down,-0.701582165290647,-1,-2.22999999999956,0.0240800173655957,0
Down,-0.69560676987127,-1,-0.880000000001019,0.0237275714336094,0
Down,-0.704994198212751,-1,-2,0.0208589056406581,0
Up,-0.704031310046274,-1,0.0100000000002183,0.0212686816449328,0
Down,-0.705134663782928,-1,-2.13999999999942,0.020506561021449,0
Down,-0.701591236872116,-1,-2,0.0194551304105757,0
Down,-0.68963732784746,-1,-4.30999999999949,0.0190694816000254,0
Up,-0.67924216197962,-1,2,0.019951378131428,0
Down,-0.652262223265492,3.56011904761905,-1.98999999999978,0.0195370805100512,0
Up,-0.635279771966437,3.83502252252252,0.0999999999985448,0.0199308649670131,0
Down,-0.576005126991114,1.04310344827586,-0.0199999999986176,0.0189061623185964,0
Up,-0.517411259388457,0.260869565217391,14.0299999999988,0.0163845063815329,0
Down,-0.50647293580575,-1,-0.0100000000002183,0.0150606371785733,0
Down,-0.495336591330882,-1,-6.15999999999985,0.013495838476147,0
Up,-0.517128122512337,-1,0.0100000000002183,0.015622410402752,0
Down,-0.543889585472512,-0.338636363636364,-0.0100000000002183,0.0154916063609267,0
Up,-0.451984352423669,0.0909090909090908,0.0100000000002183,0.0154916222611079,0
Down,-0.350097367424576,1.9921875,-0.0100000000002183,0.0154916063608939,0
Up,-0.0782494585259298,1.66666666666667,0.0100000000002183,0.015491622261075,0
Up,0.0677994416768349,1.66666666666667,4.42000000000007,0.015491606360861,0
Up,0.0920939981432167,1.66666666666667,5.54000000000087,0.0145792219582817,0
Up,0.109212752365825,1.66666666666667,3.96999999999935,0.0129911563181613,0
Up,0.144770810490097,0.333333333333333,4.28000000000065,0.0118922419381788,0
Up,0.215783343346907,3.30188679245283,0.0399999999990541,0.00998773278391574,0
Down,0.364547331557109,-0.71509942004971,-0.0100000000002183,0.00943950056058429,0
Up,0.36106403210775,-0.614624505928854,0.0100000000002183,0.00944360233353314,0
Down,0.365234300326421,-0.67420814479638,-0.0100000000002183,0.00943950056056453,0
Up,0.299373141424583,-1,0.0100000000002183,0.00944360233351338,0
Down,-0.00973007886407602,-1,-0.0100000000002183,0.00943950056054477,0
Up,-0.0692580273847171,-1,1.65999999999985,0.00944360233349362,0
Down,-0.137792520188687,-1,-1.64999999999964,0.00643636054991359,0
Down,-0.396802082549652,-1,-0.0100000000002183,0.005878136930203,0
Down,-0.445584748261844,-1,-3.88999999999942,0.0055604409195984,0
Down,-0.450679216287809,-1,-2.95999999999913,0.00636217106594605,0
Down,-0.453091910880872,-1,-7.8700000000008,0.00626160578686297,0
Down,-0.456643870755287,-1,-8.98999999999978,0.00735561719864841,0
Up,-0.460979566563752,-1,0.0499999999992724,0.00869780365040951,0
Up,-0.375278995481264,-1,2.20000000000073,0.00680599565597917,0
Down,-0.0787345501619234,-1,-0.0100000000002183,0.00718644866811968,0
Up,-0.144487192069091,-1,0.0100000000002183,0.00635503960901729,0
Down,-0.263443208470016,-0.869565217391304,-0.0100000000002183,0.00635503306535745,0
Up,-0.1655393045696,-0.623188405797101,0.0100000000002183,0.00475312717200205,0
Down,-0.0449471839926143,-0.623188405797101,-0.0100000000002183,0.00475312227461511,0
Up,0.171677932896911,-0.623188405797101,0.0100000000002183,0.00475312717199206,0
Up,0.299018251343006,-0.623188405797101,6.11000000000058,0.00475312227460511,0
Up,0.419361028799353,0.416974169741697,7.33999999999833,0.00348812655718356,0
Up,0.524679156808394,0.416974169741697,2.35000000000036,0.000326358713159447,0
Up,0.55495771520024,0.416974169741697,2.39000000000124,-0.000671407629079912,0
Up,0.538189698875471,29,8,-0.0011609562002759,0
Up,0.360522759509718,-0.43859649122807,13.1799999999985,-0.00280815314434713,0
Up,-0.07528627493641,2.36507936507937,0.670000000000073,-0.00628995511359864,0
Up,-0.465460877201628,16.5,2.65000000000146,-0.00688646143497862,0
Up,-0.413986186424418,0.389473684210526,2.35999999999876,-0.00761137388269839,0
Down,-0.408900614006817,0.220093457943925,-0.0100000000002183,-0.00850728418828894,0
Down,-0.463439393862473,-1,-6.46999999999935,-0.0085031739353052,0
Up,-0.468657607490033,-1,3.79999999999927,-0.0076170615361224,0
Down,-0.407292876020341,-1,-18.7899999999991,-0.00880885751277161,0
Down,-0.423347507990209,-1,-3.01000000000022,-0.00584243842840992,0
Up,-0.417866809620865,-1,0.0100000000002183,-0.00481154080187607,0
Down,-0.401085685414989,-1,-0.0100000000002183,-0.00522370771050262,0
Down,-0.397028859720199,-1,-4.18000000000029,-0.00520103897245128,0
Up,-0.415046308764457,-1,0.0100000000002183,-0.00434578649378503,0
Down,-0.52390928927663,-1,-0.0200000000004366,-0.00145588862171442,0
Down,-0.59774445000845,-1,-1.18000000000029,-0.00145383330494986,0
Down,-0.605422482200804,-1,-3.39999999999964,-0.00247903721462928,0
Down,-0.581314960513704,-1,-6.73999999999978,-0.00177757838151904,0
Up,-0.568696622724914,-1,0.0100000000002183,-0.000392696829309536,0
Down,-0.554391462101422,-1,-0.0200000000004366,-0.000392696437005124,0
Up,-0.543574953448065,-1,0.0100000000002183,-0.000390637627249557,0
Down,-0.502778490875744,-1,-5.48999999999978,-0.000390637237065228,0
Up,0.212247844762696,-1,1.10000000000036,0.0016502065658015,0
Up,0.315735075481316,-1,9.52999999999884,0.0025640621541414,0
Up,0.77077569461357,-1,7.57000000000153,0.00141757433131406,0
Up,0.713922269326203,-1,0.420000000000073,0.000739824952760149,0
Up,0.624482747418607,-1,0.00999999999839929,0.000661674365006082,0
Down,-0.334155062207874,-1,-0.00999999999839929,0.000657562209976259,0
Up,-0.338664039671928,-1,0.00999999999839929,0.000661674365004528,0
Down,-0.336444432252929,-1,-0.00999999999839929,0.000657562209974705,0
Up,-0.21526795255867,117.5,0.00999999999839929,0.000661674365002973,0
Down,0.0196311311255619,-0.0697674418604651,-0.00999999999839929,0.00065756220997315,0
Up,0.079201949749946,9.30434782608696,0.00999999999839929,0.00100087030616236,0
Up,8.43138799447615,10.4782608695652,0.3700000000008,0.000659675806553572,0
Up,9.11798894279096,10.4782608695652,21.4599999999991,0.000581532459771772,0
Down,8.44660570317679,10.4782608695652,-0.00999999999839929,-0.0046310615073708,0
Up,7.86244436810828,10.4782608695652,0.00999999999839929,-0.00523775005069216,0
Up,4.51280327344288,10.4782608695652,0.0100000000002183,-0.00685880364266289,0
Up,3.3694896324814,10.4782608695652,11.7300000000014,-0.00871175985971751,0
Down,2.92203204557266,10.4782608695652,-3.89000000000124,-0.0111082344580822,0
Down,-0.0363422137604674,-1,-0.420000000000073,-0.00985767416168959,0
Down,-0.0687216025104643,-1,-9.94999999999891,-0.00977362748824606,0
Down,-0.230080959093683,-1,-13.5900000000001,-0.00773156470727421,0
Up,-0.227316361905923,-1,0.0399999999990541,-0.00494448518508239,0
Down,-0.239147677350046,-1,-0.0100000000002183,-0.00495064575864168,0
Up,-0.227764645226021,-1,0.0100000000002183,-0.00495065083132418,0
Down,0.391356493376761,-1,-4.38999999999942,-0.00495064575863124,0
Up,0.393808680303302,-1,0.0100000000002183,-0.0027895812491765,0
Down,0.230605868017507,-1,-0.0100000000002183,-0.0012803448970804,0
Up,0.194817669433746,-1,0.0100000000002183,-0.000794793445367814,0
Down,-0.274202384388141,-1,-0.649999999999636,-0.000305243393418086,0
Up,-0.36434770417145,-1,0.0100000000002183,0.0014735444091718,0
Down,-0.340441664832007,-0.460122699386503,-0.0100000000002183,0.00417962755927359,0
Up,-0.303955984023203,-0.460122699386503,0.0100000000002183,0.00431916484428063,0
Up,0.117257910336813,-0.460122699386503,5.01999999999862,0.00486083941134208,0
Up,0.652080398253173,-0.460122699386503,3.26000000000022,0.00431269068839679,0
Down,-0.165622032558711,-1,-0.0100000000002183,0.00364064314437051,0
Up,-0.119801934507347,-1,0.0100000000002183,0.00231585430743864,0
Down,0.618436416606573,119,-0.0100000000002183,0.003093606889079,0
Up,0.665462690692663,119,0.0100000000002183,-0.000758776634077529,0
Up,1.00562611315328,119,3.15999999999985,-0.00137947197218713,0
Up,-0.0375450010550198,-0.708780417704541,13.4899999999998,-0.00202664329607938,0
Down,-0.38291341168477,-0.722772277227723,-0.00999999999839929,-0.004799342716997,0
